ClienteID,FechaRegistro,Genero,EsMayor,TienePareja,TieneDependientes,Ciudad,Estado,Borough,CodigoPostal,Latitud,Longitud,IngresoMediano,DensidadPoblacional,ServicioTelefono,LineasMultiples,TipoInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,TipoContrato,FacturacionSinPapel,MetodoPago,Antiguedad,CargoMensual,CargosTotal,SegmentoCliente,nivel_riesgo,score_riesgo,ratio_precio_ingreso,TipoDeQueja,TicketsSoporte,Escaladas,PuntuacionNPS,PuntuacionCSAT,TiempoResolucion,TasaAperturaEmail,TasaClicsMarketing,Cancelacion
10811-D787F,2022-12-27,Femenino,0,Si,Si,New York,NY,STATEN ISLAND,10313,40.61309491109116,-74.10660944146801,82000,3200,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,37,98.16,3314.15,PYME,Alto,9.5,0.0139390243902439,Servicio,4,2,39.0,3.89,16.39,0.22,0.11,No
10812-1B7DB,2022-05-31,Masculino,1,Si,No,New York,NY,BROOKLYN,11232,40.6757456346162,-73.95337066062108,63000,14000,No,Sin servicio,DSL,No,Si,No,No,No,No,Mensual,Si,Cheque electrónico,42,27.37,1359.7,Residencial,Medio,6.5,0.0057809523809523,Precio,3,0,11.0,2.12,47.62,0.28,0.1,Si
10813-D9B64,2020-02-11,Femenino,0,No,Si,New York,NY,QUEENS,11143,40.71854306187826,-73.74826881417805,72000,8500,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,Si,Cheque por correo,72,20.48,1567.0,Residencial,Medio,4.0,0.0032916666666666,,1,0,52.0,3.48,23.71,0.24,0.12,No
10814-8C856,2021-05-06,Masculino,1,No,No,New York,NY,QUEENS,11123,40.7222120770985,-73.83578626609103,72000,8500,Si,Si,Fibra óptica,Si,No,No,Si,No,Si,Dos años,No,Cheque electrónico,58,97.73,5625.55,Corporativo,Medio,5.0,0.015625,,2,0,84.0,4.18,5.12,0.37,0.13,No
10815-EC038,2021-08-04,Femenino,0,No,No,New York,NY,QUEENS,11226,40.77532974603066,-73.83311398913202,72000,8500,Si,Si,Fibra óptica,No,Si,Si,No,Si,No,Un año,Si,Transferencia bancaria,58,88.58,5121.75,Corporativo,Medio,7.0,0.0157916666666666,,2,0,59.0,4.45,19.09,0.32,0.12,No
10816-69DDB,2022-03-02,Femenino,0,Si,No,New York,NY,QUEENS,11455,40.7466228710888,-73.80790719046944,72000,8500,Si,No,Fibra óptica,No,No,Si,No,No,Si,Mensual,Si,Cheque electrónico,46,88.87,4045.65,PYME,Alto,9.5,0.0142166666666666,Facturacion,8,0,9.0,0.98,33.26,0.14,0.05,Si
10817-DAC4A,2025-04-15,Femenino,0,Si,Si,New York,NY,BROOKLYN,11201,40.63787105019738,-73.9475687784054,63000,14000,Si,No,DSL,Si,Si,Si,Si,No,No,Mensual,No,Cheque por correo,10,71.42,663.05,Residencial,Medio,6.5,0.0123809523809523,Precio,3,0,10.0,1.58,4.79,0.2,0.06,Si
10818-FB6E7,2022-01-01,Masculino,0,No,No,New York,NY,BROOKLYN,11213,40.642393321075936,-73.9637277193947,63000,14000,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Un año,Si,Transferencia bancaria,47,102.26,5168.1,Corporativo,Medio,5.0,0.0203142857142857,,2,0,67.0,4.79,3.63,0.78,0.28,No
10819-7366B,2022-07-30,Masculino,1,No,No,New York,NY,QUEENS,11483,40.67969611982563,-73.8184453713774,72000,8500,Si,Si,Fibra óptica,No,Si,No,No,No,No,Mensual,Si,Transferencia bancaria,42,72.03,3344.1,PYME,Alto,8.5,0.0132249999999999,,2,0,49.0,3.23,24.3,0.44,0.18,No
10820-EF51E,2025-12-11,Masculino,0,No,Si,New York,NY,MANHATTAN,10034,40.75063109105146,-74.01224236627056,85000,28000,Si,No,DSL,No,No,Si,No,No,No,Mensual,No,Cheque electrónico,1,52.38,48.95,Residencial,Alto,9.0,0.0069105882352941,Red,7,0,26.0,2.22,35.45,0.09,0.05,Si
10821-F0BBF,2021-12-02,Masculino,0,No,No,New York,NY,QUEENS,11372,40.68541124306875,-73.82363079392299,72000,8500,Si,Si,DSL,No,No,Si,Si,No,Si,Dos años,No,Transferencia bancaria,49,65.4,3418.2,PYME,Medio,4.0,0.0115833333333333,,1,0,78.0,4.54,11.08,0.5,0.19,No
10822-C940E,2025-09-12,Masculino,1,No,No,New York,NY,BROOKLYN,11203,40.63258468524966,-73.9615378094252,63000,14000,Si,No,Fibra óptica,Si,No,No,No,No,No,Mensual,No,Cheque electrónico,4,79.55,273.4,PYME,Alto,11.0,0.0143523809523809,Servicio,4,0,38.0,3.43,42.98,0.43,0.22,No
10823-1F47C,2022-05-01,Femenino,0,Si,Si,New York,NY,BROOKLYN,11215,40.659266850591194,-73.91635793884643,63000,14000,No,Sin servicio,DSL,Si,No,No,No,Si,Si,Mensual,Si,Transferencia bancaria,48,49.95,2333.85,Residencial,Medio,6.5,0.009695238095238,,1,0,61.0,3.66,24.39,0.3,0.12,No
10824-AB199,2022-01-01,Masculino,0,Si,No,New York,NY,BRONX,10470,40.87283382476251,-73.83535587990787,42000,13000,Si,Si,Fibra óptica,Si,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria,52,101.43,4733.1,PYME,Alto,8.5,0.0268142857142857,,3,0,52.0,3.29,35.24,0.2,0.09,No
10825-C0A3E,2024-12-16,Femenino,0,No,No,New York,NY,MANHATTAN,10034,40.78646245877266,-74.01065343699905,85000,28000,No,Sin servicio,DSL,Si,No,No,No,No,No,Mensual,Si,Transferencia bancaria,12,33.58,394.1,Residencial,Medio,7.5,0.004355294117647,,1,0,60.0,3.65,14.84,0.25,0.09,No
10826-42D71,2024-10-17,Femenino,0,No,No,New York,NY,MANHATTAN,10218,40.77548747434344,-73.95565928767854,85000,28000,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,Cheque por correo,15,47.83,631.4,Residencial,Alto,8.5,0.0068964705882352,,4,2,64.0,3.94,27.3,0.29,0.11,No
10827-EB763,2023-08-24,Masculino,0,Si,Si,New York,NY,QUEENS,11345,40.722218448061696,-73.7778827307941,72000,8500,Si,Si,DSL,Si,No,No,Si,Si,No,Un año,No,Transferencia bancaria,28,75.69,1958.45,PYME,Medio,5.0,0.0115083333333333,,1,0,69.0,3.51,6.02,0.24,0.12,No
10828-4053E,2025-09-12,Masculino,0,Si,No,New York,NY,BRONX,10466,40.825579275554794,-73.88589936652656,42000,13000,No,Sin servicio,DSL,No,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,4,43.96,201.0,Residencial,Alto,8.0,0.0138714285714285,Red,5,1,18.0,1.96,29.12,0.07,0.03,Si
10829-2C456,2023-11-22,Femenino,1,No,No,New York,NY,BRONX,10469,40.795149175860296,-73.84201815934892,42000,13000,Si,No,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,24,92.51,2351.8,PYME,Alto,9.5,0.0260714285714285,Servicio,8,1,21.0,1.51,24.86,0.19,0.08,Si
10830-F57BD,2020-09-08,Femenino,0,No,No,New York,NY,BRONX,10453,40.83146739714542,-73.83860622248396,42000,13000,Si,Si,Fibra óptica,No,Si,Si,No,Si,No,Un año,Si,Cheque electrónico,63,100.06,6153.85,Corporativo,Medio,7.0,0.0272857142857142,,2,0,67.0,3.36,36.84,0.31,0.14,No
10831-10976,2022-01-01,Masculino,0,Si,No,New York,NY,STATEN ISLAND,10309,40.59766815901124,-74.1067669991783,82000,3200,Si,Si,DSL,Si,No,No,No,No,No,Un año,Si,Cheque electrónico,50,54.55,2633.95,Residencial,Medio,6.0,0.0081,,2,0,60.0,4.26,43.92,0.29,0.08,No
10832-25B30,2025-02-14,Femenino,0,No,No,New York,NY,QUEENS,11470,40.7205052394292,-73.7923912154528,72000,8500,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,12,103.95,1129.75,PYME,Alto,9.5,0.0167916666666666,Precio,7,2,11.0,1.32,48.71,0.13,0.05,Si
10833-D56DA,2022-06-30,Femenino,0,Si,Si,New York,NY,BROOKLYN,11221,40.69353399244188,-73.90905736055849,63000,14000,Si,No,DSL,No,No,No,No,Si,No,Mensual,No,Cheque electrónico,46,53.99,2499.3,Residencial,Medio,7.5,0.010695238095238,Precio,4,0,17.0,2.12,30.16,0.3,0.15,Si
10834-D69C7,2025-12-11,Femenino,0,No,No,New York,NY,BROOKLYN,11236,40.69518352295539,-73.95102182641489,63000,14000,Si,No,DSL,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,1,51.5,56.25,Residencial,Alto,10.0,0.0107142857142857,Servicio,5,2,11.0,1.86,32.04,0.29,0.13,Si
10835-8C12C,2024-01-21,Femenino,0,Si,Si,New York,NY,QUEENS,11063,40.69425154152807,-73.83720893612646,72000,8500,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,26,26.35,571.75,Residencial,Medio,4.0,0.0041166666666666,,1,0,56.0,3.71,42.09,0.32,0.14,No
10836-97E49,2025-12-11,Femenino,0,No,No,New York,NY,BROOKLYN,11205,40.68875892735718,-73.89573345055443,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,1,18.37,19.15,Residencial,Alto,9.0,0.003647619047619,Precio,3,0,65.0,3.31,34.55,0.45,0.2,No
10837-AB41F,2022-05-01,Femenino,0,Si,Si,New York,NY,BRONX,10453,40.80794460166482,-73.83505510799237,42000,13000,Si,Si,DSL,Si,Si,Si,Si,Si,No,Mensual,No,Cheque por correo,49,76.35,3541.1,PYME,Medio,6.5,0.0232285714285714,,1,0,69.0,3.66,12.71,0.24,0.11,No
10838-15779,2024-12-16,Femenino,0,No,No,New York,NY,BRONX,10470,40.81288184790024,-73.8607057639995,42000,13000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,Si,Cheque por correo,13,19.18,261.3,Residencial,Medio,5.0,0.0058285714285714,,1,0,54.0,3.68,14.11,0.36,0.12,No
10839-0F79C,2023-12-22,Femenino,0,No,No,New York,NY,BRONX,10458,40.865615010461624,-73.890686298229,42000,13000,No,Sin servicio,DSL,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,26,51.36,1293.8,Residencial,Medio,5.5,0.0137857142857142,,2,0,61.0,3.17,48.91,0.3,0.15,No
10840-03352,2024-10-17,Masculino,0,Si,No,New York,NY,QUEENS,11386,40.72091330191976,-73.83286028245188,72000,8500,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Transferencia bancaria,14,62.64,1108.6,Residencial,Alto,10.5,0.0114333333333333,Servicio,4,0,52.0,4.26,39.49,0.37,0.15,No
10841-24CCE,2022-03-02,Femenino,0,No,No,New York,NY,STATEN ISLAND,10304,40.62586832722605,-74.16016891007689,82000,3200,No,Sin servicio,DSL,Si,No,Si,Si,No,No,Dos años,No,Cheque por correo,46,41.88,1875.25,PYME,Bajo,3.0,0.0061317073170731,,0,0,100.0,4.25,7.07,0.71,0.29,No
10842-983C2,2023-06-25,Femenino,0,No,No,New York,NY,QUEENS,11512,40.77623291328763,-73.80179565847881,72000,8500,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,33,71.4,2227.8,PYME,Alto,9.5,0.0126749999999999,,3,0,56.0,3.51,40.99,0.22,0.1,No
10843-7596B,2025-01-15,Femenino,0,No,No,New York,NY,BROOKLYN,11227,40.70097095184072,-73.98684495210237,63000,14000,Si,No,DSL,No,Si,No,Si,No,No,Mensual,Si,Cheque electrónico,12,55.95,654.5,Residencial,Medio,7.5,0.0103428571428571,,2,0,79.0,4.22,8.7,0.47,0.16,No
10844-96973,2024-08-18,Masculino,1,No,No,New York,NY,BRONX,10454,40.867656521163326,-73.88030171543042,42000,13000,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,18,47.74,770.6,Residencial,Alto,8.5,0.0128714285714285,Servicio,8,0,18.0,2.48,21.13,0.09,0.04,Si
10845-C8F5B,2020-05-11,Femenino,0,Si,Si,New York,NY,BROOKLYN,11227,40.6869103355063,-73.9000855052796,63000,14000,Si,Si,Fibra óptica,No,Si,No,Si,No,Si,Dos años,Si,Transferencia bancaria,70,94.45,6398.05,Corporativo,Medio,5.0,0.0177714285714285,,2,0,79.0,5.04,8.15,0.56,0.22,No
10846-D5B2B,2020-04-11,Masculino,0,No,No,New York,NY,QUEENS,11207,40.74703363483799,-73.76940989207188,72000,8500,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,Si,Transferencia bancaria,67,117.59,7711.25,Corporativo,Medio,4.0,0.0191583333333333,,1,0,65.0,3.64,7.09,0.41,0.12,No
10847-B460C,2024-05-20,Femenino,1,No,No,New York,NY,BROOKLYN,11246,40.702339497227975,-73.96136426476727,63000,14000,Si,Si,Fibra óptica,Si,No,No,No,No,No,Mensual,Si,Cheque electrónico,20,81.1,1520.9,PYME,Alto,9.5,0.0150761904761904,Calidad,5,0,5.0,2.67,19.98,0.24,0.09,Si
10848-0E44B,2021-01-06,Masculino,0,Si,Si,New York,NY,BROOKLYN,11224,40.65061906988394,-73.93202733846911,63000,14000,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Un año,Si,Cheque electrónico,56,101.36,6241.35,Corporativo,Medio,7.0,0.0190285714285714,,2,0,56.0,3.28,13.88,0.45,0.18,No
10849-3C2E5,2025-04-15,Masculino,0,Si,Si,New York,NY,BROOKLYN,11240,40.644904178133814,-73.92243544136572,63000,14000,Si,No,Fibra óptica,No,No,Si,Si,Si,Si,Mensual,No,Cheque electrónico,9,97.31,970.45,Corporativo,Medio,7.5,0.0196380952380952,,1,0,71.0,4.63,5.99,0.73,0.32,No
10850-6534A,2024-02-20,Masculino,0,Si,No,New York,NY,MANHATTAN,10170,40.79616871883123,-73.9785033605809,85000,28000,Si,Si,Fibra óptica,No,Si,Si,No,No,No,Mensual,No,Cheque electrónico,24,86.84,1968.1,PYME,Alto,10.5,0.0118941176470588,Precio,4,0,54.0,3.21,42.55,0.35,0.15,No
10851-7792B,2025-12-11,Femenino,0,No,No,New York,NY,QUEENS,11547,40.71076447769499,-73.82127530322849,72000,8500,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque por correo,1,21.47,20.35,Residencial,Alto,9.0,0.0033916666666666,Red,3,0,39.0,4.03,27.41,0.23,0.08,No
10852-2A93F,2025-12-11,Masculino,0,Si,No,New York,NY,MANHATTAN,10098,40.81686706294552,-73.99923554569487,85000,28000,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Transferencia bancaria,1,79.44,74.6,PYME,Alto,12.0,0.0105317647058823,Red,7,0,7.0,2.96,37.04,0.24,0.13,Si
10853-9C36B,2024-04-20,Femenino,0,Si,No,New York,NY,MANHATTAN,10277,40.74980556694688,-73.92191691745553,85000,28000,No,Sin servicio,DSL,Si,No,No,No,No,No,Mensual,No,Cheque electrónico,21,26.1,629.35,Residencial,Medio,7.5,0.0040235294117647,,2,0,64.0,2.85,33.34,0.24,0.1,No
10854-03201,2025-06-14,Masculino,0,No,No,New York,NY,QUEENS,11485,40.73784455895079,-73.7581419969206,72000,8500,No,Sin servicio,DSL,No,No,No,No,No,No,Un año,Si,Tarjeta de crédito,7,23.85,150.85,Residencial,Medio,7.0,0.0040583333333333,,1,0,57.0,3.84,49.23,0.51,0.18,No
10855-A48A1,2025-09-12,Femenino,0,No,No,New York,NY,QUEENS,11549,40.72905041276134,-73.7999061707247,72000,8500,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,Transferencia bancaria,4,49.23,235.65,Residencial,Alto,10.0,0.008425,,3,0,47.0,2.88,18.56,0.46,0.2,No
10856-EAB1B,2024-03-21,Masculino,0,Si,Si,New York,NY,QUEENS,11560,40.74043153564543,-73.77873249392825,72000,8500,Si,No,Fibra óptica,No,Si,Si,No,Si,Si,Un año,Si,Cheque por correo,24,108.52,2090.25,PYME,Alto,8.0,0.016675,Red,4,1,63.0,3.42,18.93,0.22,0.09,No
10857-ABA49,2025-09-12,Femenino,0,No,No,New York,NY,BRONX,10474,40.864044035251816,-73.85178144309455,42000,13000,Si,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque por correo,4,47.11,191.05,Residencial,Alto,10.0,0.0130428571428571,Red,8,3,1.0,2.52,37.91,0.3,0.1,Si
10858-C05C0,2021-09-03,Masculino,0,Si,No,New York,NY,QUEENS,11515,40.737334258979864,-73.7733360763933,72000,8500,Si,No,Fibra óptica,No,Si,No,No,Si,Si,Un año,Si,Transferencia bancaria,49,93.74,4867.95,PYME,Medio,7.0,0.0157083333333333,Precio,3,0,27.0,2.31,14.6,0.25,0.12,Si
10859-7A43E,2025-12-11,Masculino,0,No,Si,New York,NY,BROOKLYN,11233,40.638447026632555,-73.96599069231843,63000,14000,No,Sin servicio,DSL,No,Si,No,Si,No,No,Mensual,No,Cheque por correo,1,36.69,33.6,Residencial,Alto,8.0,0.0064,Servicio,2,0,51.0,3.95,7.0,0.48,0.18,No
10860-8B48A,2024-01-21,Femenino,1,No,No,New York,NY,QUEENS,11247,40.70292051189306,-73.74529112727355,72000,8500,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque por correo,22,18.92,459.95,Residencial,Medio,6.5,0.0033833333333333,,1,0,62.0,3.29,20.93,0.37,0.16,No
10861-A4267,2020-02-11,Masculino,0,Si,Si,New York,NY,BRONX,10465,40.81792642996491,-73.89583523699805,42000,13000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Transferencia bancaria,71,24.06,1769.6,Residencial,Medio,4.0,0.0070714285714285,,1,0,63.0,3.22,34.45,0.44,0.16,No
10862-2578E,2025-06-14,Femenino,0,No,No,New York,NY,MANHATTAN,10277,40.7818876605998,-73.95098356713517,85000,28000,Si,No,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Cheque por correo,7,82.37,526.7,PYME,Alto,10.5,0.0113364705882352,Precio,5,0,10.0,1.58,21.54,0.09,0.04,Si
10863-EE88C,2025-12-11,Masculino,1,No,No,New York,NY,BRONX,10451,40.817786863437334,-73.88572987393069,42000,13000,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque por correo,1,45.94,45.85,Residencial,Alto,10.0,0.0131,,3,0,64.0,3.81,13.96,0.24,0.1,No
10864-E7364,2024-05-20,Femenino,1,No,No,New York,NY,BROOKLYN,11236,40.67622888197905,-73.90984944612072,63000,14000,Si,Si,DSL,No,No,No,No,No,Si,Mensual,Si,Cheque por correo,21,62.72,1174.35,Residencial,Alto,8.5,0.0117333333333333,Precio,7,0,10.0,2.03,17.68,0.17,0.06,Si
10865-4D171,2025-03-16,Femenino,0,No,No,New York,NY,BRONX,10462,40.89455137456619,-73.86544996359274,42000,13000,Si,No,Fibra óptica,Si,No,No,No,Si,No,Mensual,Si,Cheque por correo,11,89.13,832.05,PYME,Alto,10.5,0.0242,Facturacion,9,0,12.0,2.68,24.72,0.16,0.08,Si
10866-23F35,2025-12-11,Masculino,0,No,No,New York,NY,BRONX,10458,40.831674478431665,-73.84894048188116,42000,13000,Si,Si,Fibra óptica,No,Si,No,No,No,No,Mensual,Si,Cheque electrónico,1,82.25,79.15,PYME,Alto,11.0,0.0226142857142857,Red,5,2,12.0,1.51,28.88,0.18,0.09,Si
10867-685D3,2020-04-11,Femenino,0,No,No,New York,NY,QUEENS,11334,40.697531399724525,-73.77544755032145,72000,8500,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Un año,No,Cheque electrónico,67,102.01,6838.6,Corporativo,Medio,7.0,0.0164833333333333,,2,0,57.0,3.8,37.76,0.25,0.1,No
10868-C4329,2020-03-12,Masculino,0,No,No,New York,NY,QUEENS,11551,40.754300729018595,-73.82626930818257,72000,8500,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Transferencia bancaria,74,26.65,1898.1,Residencial,Medio,4.0,0.0042583333333333,,2,0,48.0,3.21,43.35,0.21,0.09,No
10869-B14FB,2020-12-07,Femenino,0,Si,No,New York,NY,BROOKLYN,11252,40.66304226477891,-73.92240694751655,63000,14000,Si,No,DSL,Si,Si,Si,No,Si,No,Dos años,Si,Tarjeta de crédito,59,76.05,4284.2,PYME,Medio,4.0,0.0137142857142857,,1,0,71.0,4.38,24.74,0.6,0.29,No
10870-FB9D4,2025-12-11,Masculino,0,Si,No,New York,NY,BRONX,10470,40.852783274126686,-73.86276536631284,42000,13000,No,Sin servicio,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,1,22.09,23.45,Residencial,Alto,10.0,0.0067,Red,8,0,6.0,1.07,49.27,0.1,0.03,Si
10871-A5AE3,2020-02-11,Femenino,0,Si,Si,New York,NY,MANHATTAN,10023,40.76131555840361,-73.99787483087336,85000,28000,No,Sin servicio,DSL,Si,Si,Si,Si,Si,Si,Dos años,No,Transferencia bancaria,76,68.17,4575.35,PYME,Bajo,3.0,0.009275294117647,,1,0,95.0,4.28,4.84,0.8,0.32,No
10872-63E8E,2024-08-18,Masculino,0,No,No,New York,NY,BROOKLYN,11240,40.66447366479724,-73.99250706475745,63000,14000,Si,Si,Fibra óptica,No,No,Si,Si,No,Si,Mensual,Si,Transferencia bancaria,16,98.8,1640.0,Corporativo,Alto,8.5,0.0182190476190476,,3,0,58.0,3.07,2.16,0.5,0.15,No
10873-2D1BC,2024-01-21,Masculino,0,Si,Si,New York,NY,BROOKLYN,11204,40.659674869945846,-73.92086397173155,63000,14000,Si,Si,DSL,Si,No,No,No,Si,Si,Un año,No,Cheque por correo,25,77.87,1821.2,PYME,Medio,5.0,0.014247619047619,,2,0,89.0,4.65,13.12,0.55,0.22,No
10874-F7541,2025-08-13,Femenino,0,No,No,New York,NY,QUEENS,11385,40.753354630743814,-73.83695304966484,72000,8500,No,Sin servicio,DSL,No,No,Si,No,No,Si,Mensual,No,Cheque electrónico,5,37.48,210.75,Residencial,Alto,9.0,0.0065833333333333,Red,7,2,13.0,2.42,37.17,0.12,0.04,Si
10875-EAF76,2024-01-21,Masculino,0,No,No,New York,NY,MANHATTAN,10105,40.73939779079866,-73.93386586923954,85000,28000,Si,No,DSL,Si,Si,No,Si,No,No,Mensual,No,Transferencia bancaria,26,57.81,1440.75,Residencial,Medio,6.5,0.0085341176470588,,2,0,71.0,4.58,6.7,0.55,0.21,No
10876-F64C4,2025-12-11,Masculino,1,Si,No,New York,NY,BRONX,10451,40.88218237373533,-73.86470381736406,42000,13000,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,1,100.25,95.1,PYME,Alto,12.0,0.0271714285714285,Red,8,2,18.0,2.29,34.23,0.23,0.1,Si
10877-8571D,2024-08-18,Masculino,0,No,No,New York,NY,BROOKLYN,11252,40.66709716413082,-73.92525886904521,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Tarjeta de crédito,17,20.59,385.55,Residencial,Medio,7.5,0.0040190476190476,,2,0,56.0,3.92,45.31,0.25,0.1,No
10878-C33B4,2020-10-08,Masculino,0,Si,Si,New York,NY,BROOKLYN,11224,40.66113495140778,-73.9615763775858,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,Si,Transferencia bancaria,68,21.37,1274.05,Residencial,Medio,4.0,0.0037523809523809,,2,0,70.0,4.4,41.44,0.27,0.12,No
10879-86EF0,2020-02-11,Masculino,0,Si,No,New York,NY,STATEN ISLAND,10305,40.627071056628395,-74.16524153501105,82000,3200,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,Si,Tarjeta de crédito,77,84.89,6782.15,Corporativo,Medio,4.0,0.0134634146341463,,1,0,58.0,2.81,6.72,0.32,0.15,No
10880-9E9E1,2024-07-19,Masculino,1,No,No,New York,NY,BROOKLYN,11237,40.63082387887823,-73.89942239685325,63000,14000,Si,Si,Fibra óptica,No,No,Si,Si,Si,No,Mensual,No,Transferencia bancaria,18,87.75,1743.9,Corporativo,Alto,8.5,0.0178857142857142,Red,2,0,38.0,3.6,4.57,0.25,0.14,No
10881-9EC19,2025-11-11,Femenino,0,No,No,New York,NY,BRONX,10466,40.87099486989401,-73.8191120054456,42000,13000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,No,Cheque por correo,2,19.16,34.8,Residencial,Medio,7.5,0.0058428571428571,,1,0,71.0,3.69,13.25,0.6,0.33,No
10882-1EEE5,2023-12-22,Masculino,0,No,Si,New York,NY,QUEENS,11678,40.68446762682348,-73.82541540680326,72000,8500,Si,No,Fibra óptica,No,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,25,91.79,2448.75,PYME,Alto,8.5,0.0159833333333333,Servicio,5,0,18.0,2.68,19.54,0.14,0.04,Si
10883-9F173,2025-12-11,Masculino,0,Si,Si,New York,NY,BRONX,10460,40.819820710717835,-73.84238300919253,42000,13000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Transferencia bancaria,1,21.55,19.95,Residencial,Alto,9.0,0.0057,Red,5,2,23.0,1.63,29.45,0.3,0.14,Si
10884-55053,2024-08-18,Masculino,0,No,No,New York,NY,BROOKLYN,11240,40.66447366479724,-73.99250706475745,63000,14000,Si,Si,Fibra óptica,No,No,Si,Si,No,Si,Mensual,Si,Transferencia bancaria,16,93.29,1640.0,Corporativo,Alto,8.5,0.0182190476190476,,3,0,56.0,3.38,2.15,0.47,0.15,No
10885-38840,2024-05-20,Masculino,0,No,No,New York,NY,BRONX,10469,40.85891117764697,-73.90166875638215,42000,13000,Si,Si,DSL,Si,No,No,Si,No,No,Mensual,No,Transferencia bancaria,19,58.74,1191.2,PYME,Medio,7.5,0.0169142857142857,,1,0,76.0,3.84,10.51,0.64,0.26,No
10886-F2A13,2025-11-11,Femenino,1,No,No,New York,NY,BROOKLYN,11237,40.667478564632866,-73.92463592465545,63000,14000,Si,Si,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Cheque electrónico,2,77.34,149.55,PYME,Alto,11.0,0.0149619047619047,Servicio,8,0,2.0,1.14,19.16,0.27,0.1,Si
10887-96337,2024-01-21,Masculino,0,Si,No,New York,NY,QUEENS,11090,40.77562997288546,-73.81046331116818,72000,8500,Si,No,DSL,Si,No,No,Si,No,No,Mensual,No,Cheque por correo,26,56.89,1315.35,Residencial,Medio,6.5,0.0089333333333333,,2,0,55.0,3.14,7.13,0.27,0.13,No
