cliente_id,genero,edad,pais,ciudad,segmento_de_cliente,meses_permanencia,canal_de_registro,tipo_contrato,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,ultima_conexion,cuota_mensual,ingresos_totales,metodo_de_pago,errores_de_pago,descuento_aplicado,aumento_ultimos_3_meses,tickets_de_soporte,tiempo_promedio_de_resolucion,tipo_de_queja,puntuacion_csates,escaladas,tasa_apertura_email,puntuacion_nps,respuesta_de_la_encuesta,estado_de_conexion,permanencia_corta,abandonar
cust07592,masculino,22,canada,toronto,sme,53,web,mensual,0,0,24.87,2,-0.05,4,10,530,tarjeta,1,0,0,1,14.2,facturacion,3.0,0,0.45,5.0,neutral,activo,0,0
cust07593,femenino,31,uk,londres,individual,19,mobile,mensual,7,5,16.38,5,0.06,24,10,190,tarjeta,0,0,0,2,40.13,otro tipo de queja,4.0,1,0.94,7.0,satisfecho,en riesgo,0,0
cust07594,femenino,67,alemania,berlin,enterprise,42,mobile,mensual,14,2,21.1,5,-0.23,25,30,1260,tarjeta,0,0,1,0,36.77,sin queja,5.0,0,0.98,9.0,muy satisfecho,en riesgo,0,1
cust07595,femenino,43,india,delhi,individual,37,mobile,mensual,16,3,14.0,2,-0.15,16,20,740,transferencia bancaria,0,1,0,0,36.88,sin queja,4.0,0,0.89,6.0,satisfecho,en riesgo,0,0
cust07596,masculino,25,us,new york,individual,33,referido,mensual,19,3,19.58,5,0.18,7,70,2310,transferencia bancaria,0,1,0,1,31.99,facturacion,4.0,0,0.91,8.0,satisfecho,activo,0,0
cust07597,femenino,22,uk,londres,individual,20,mobile,trimestral,20,6,17.97,6,0.09,24,30,600,transferencia bancaria,0,0,0,1,40.67,otro tipo de queja,4.0,1,0.86,7.0,satisfecho,en riesgo,0,0
cust07598,masculino,24,canada,toronto,sme,17,web,mensual,9,0,14.33,4,0.04,3,20,340,paypal,0,0,0,1,13.42,otro tipo de queja,4.0,0,0.99,7.0,satisfecho,activo,0,0
cust07599,masculino,33,alemania,berlin,individual,40,mobile,anual,20,7,16.01,3,-0.17,27,30,1200,transferencia bancaria,0,0,0,0,12.75,sin queja,4.0,0,1.0,7.0,satisfecho,en riesgo,0,0
cust07600,femenino,72,banglades,dhaka,enterprise,18,referido,mensual,31,6,27.3,8,0.05,3,30,540,tarjeta,0,0,0,1,53.99,tecnico,3.0,0,0.22,5.0,neutral,activo,0,0
cust07601,masculino,31,uk,londres,individual,5,mobile,anual,1,7,9.9,2,0.04,48,30,150,tarjeta,0,1,1,0,34.39,sin queja,2.0,0,0.15,3.0,insatisfecho,inactivo,1,1
cust07602,femenino,54,us,new york,sme,38,mobile,mensual,23,6,25.79,5,0.02,1,50,1900,tarjeta,0,0,0,1,14.93,tecnico,3.0,1,0.4,5.0,neutral,activo,0,0
cust07603,masculino,73,canada,toronto,individual,33,referido,trimestral,20,4,9.76,1,-0.1,8,20,660,tarjeta,1,1,1,1,32.15,facturacion,3.0,1,0.56,5.0,neutral,en riesgo,0,0
cust07604,masculino,58,us,new york,individual,19,mobile,mensual,13,5,19.67,6,0.13,5,30,570,tarjeta,0,0,0,0,28.46,sin queja,5.0,0,0.94,9.0,muy satisfecho,activo,0,0
cust07605,femenino,21,us,new york,individual,36,referido,trimestral,10,1,14.62,6,-0.1,13,100,3600,paypal,0,0,1,1,33.13,facturacion,4.0,1,0.89,7.0,satisfecho,en riesgo,0,0
cust07606,femenino,53,alemania,berlin,individual,23,web,anual,15,0,19.4,6,-0.02,16,20,460,tarjeta,0,1,0,1,21.85,otro tipo de queja,4.0,0,0.94,6.0,satisfecho,en riesgo,0,1
cust07607,femenino,65,canada,toronto,individual,39,mobile,trimestral,10,0,17.13,3,-0.29,18,10,390,tarjeta,0,0,1,1,13.85,servicio,4.0,0,0.91,7.0,satisfecho,en riesgo,0,0
cust07608,femenino,73,australia,sydney,enterprise,46,web,mensual,12,0,18.65,4,0.01,17,10,460,tarjeta,0,0,0,3,20.73,facturacion,3.0,0,0.56,5.0,neutral,en riesgo,0,0
cust07609,masculino,34,banglades,dhaka,individual,2,web,mensual,0,1,19.46,6,-0.15,82,20,40,tarjeta,4,0,0,4,25.9,facturacion,2.0,0,0.05,3.0,insatisfecho,inactivo,1,1
cust07610,masculino,64,us,new york,sme,39,web,mensual,31,6,16.35,5,0.05,8,10,390,tarjeta,1,0,0,2,23.93,facturacion,3.0,1,0.67,5.0,neutral,en riesgo,0,0
cust07611,masculino,53,canada,toronto,individual,5,web,mensual,0,1,23.75,5,0.03,82,30,150,tarjeta,0,1,0,1,24.11,tecnico,2.0,0,0.26,3.0,insatisfecho,inactivo,1,1
cust07612,femenino,23,us,new york,individual,11,web,anual,18,5,18.66,3,0.02,8,10,110,tarjeta,0,0,0,4,19.5,servicio,5.0,0,0.9,10.0,muy satisfecho,en riesgo,0,0
cust07613,masculino,33,uk,londres,individual,3,web,mensual,1,0,27.27,4,-0.16,69,30,90,tarjeta,1,1,0,1,24.77,facturacion,2.0,0,0.06,3.0,insatisfecho,inactivo,1,1
cust07614,femenino,46,uk,londres,individual,41,web,mensual,9,2,13.45,1,-0.2,29,20,820,tarjeta,0,1,0,1,18.28,tecnico,5.0,0,0.9,9.0,muy satisfecho,en riesgo,0,0
cust07615,masculino,53,canada,toronto,sme,50,referido,mensual,13,3,9.86,7,0.01,33,10,500,transferencia bancaria,2,0,0,1,16.43,facturacion,3.0,0,0.67,5.0,neutral,inactivo,0,0
cust07616,femenino,55,banglades,dhaka,sme,19,web,mensual,20,5,18.22,3,-0.24,1,50,950,tarjeta,0,1,0,0,36.4,sin queja,3.0,0,0.13,5.0,neutral,activo,0,0
cust07617,masculino,54,alemania,berlin,individual,21,web,anual,12,2,4.99,6,0.21,1,100,2100,tarjeta,1,1,0,3,42.08,facturacion,4.0,0,0.84,7.0,satisfecho,activo,0,0
cust07618,masculino,65,australia,sydney,sme,22,web,mensual,12,7,22.63,4,0.06,11,70,1540,paypal,0,0,0,1,20.2,otro tipo de queja,4.0,0,0.91,8.0,satisfecho,en riesgo,0,0
cust07619,femenino,74,uk,londres,individual,13,web,mensual,12,2,12.54,4,0.15,17,50,650,tarjeta,0,0,0,1,24.7,tecnico,3.0,1,0.82,5.0,neutral,en riesgo,0,0
cust07620,masculino,65,alemania,berlin,sme,38,referido,trimestral,29,0,21.43,9,0.16,19,50,1900,paypal,0,0,0,1,24.03,otro tipo de queja,3.0,1,0.55,5.0,neutral,en riesgo,0,0
cust07621,femenino,27,australia,sydney,sme,14,referido,mensual,12,6,17.55,4,0.07,12,20,280,tarjeta,0,1,1,3,39.56,facturacion,4.0,0,0.88,7.0,satisfecho,en riesgo,0,0
cust07622,masculino,58,uk,londres,sme,26,referido,mensual,32,1,14.71,6,0.01,33,10,260,transferencia bancaria,1,0,0,1,28.7,facturacion,3.0,0,0.15,5.0,neutral,inactivo,0,0
cust07623,masculino,53,australia,sydney,individual,45,web,trimestral,25,7,17.28,9,0.0,26,10,450,tarjeta,1,0,0,1,27.71,facturacion,3.0,0,0.5,5.0,neutral,en riesgo,0,0
cust07624,femenino,46,india,delhi,individual,58,web,anual,13,3,4.99,2,0.21,4,30,1740,transferencia bancaria,0,1,1,0,1.0,sin queja,3.0,0,0.82,5.0,neutral,activo,0,0
cust07625,femenino,31,us,new york,individual,23,web,trimestral,11,7,12.14,6,-0.06,17,50,1150,tarjeta,0,0,0,2,19.4,tecnico,4.0,1,0.97,7.0,satisfecho,en riesgo,0,0
cust07626,masculino,21,canada,toronto,enterprise,4,mobile,anual,0,2,20.62,6,-0.0,39,100,400,paypal,1,0,0,1,48.52,facturacion,1.0,0,0.07,1.0,muy insatisfecho,inactivo,1,0
cust07627,masculino,61,uk,londres,enterprise,38,referido,trimestral,13,7,5.7,1,-0.12,15,30,1140,tarjeta,1,0,0,1,17.92,facturacion,4.0,0,0.82,7.0,satisfecho,en riesgo,0,0
cust07628,masculino,73,uk,londres,individual,15,referido,mensual,17,7,19.13,3,-0.07,21,20,300,tarjeta,1,0,0,2,20.75,facturacion,4.0,2,0.7,7.0,satisfecho,en riesgo,0,1
cust07629,masculino,59,us,new york,sme,31,web,mensual,28,4,21.05,4,-0.05,7,20,620,paypal,0,0,0,1,11.45,tecnico,3.0,0,0.21,5.0,neutral,activo,0,0
cust07630,masculino,53,uk,londres,enterprise,16,web,anual,7,1,10.48,5,-0.01,0,20,320,tarjeta,0,0,0,1,1.01,facturacion,3.0,1,0.48,5.0,neutral,activo,0,0
cust07631,masculino,67,uk,londres,individual,46,web,mensual,14,7,24.31,3,-0.0,16,20,920,tarjeta,1,0,0,1,19.49,facturacion,4.0,0,0.8,7.0,satisfecho,en riesgo,0,0
cust07632,femenino,62,india,delhi,sme,22,mobile,mensual,15,6,20.68,5,0.03,25,20,440,tarjeta,0,0,0,3,23.34,facturacion,5.0,2,0.98,9.0,muy satisfecho,en riesgo,0,0
cust07633,femenino,30,uk,londres,individual,26,web,anual,12,5,24.66,6,0.06,28,50,1300,tarjeta,0,0,0,0,24.19,sin queja,4.0,0,0.95,8.0,satisfecho,en riesgo,0,0
cust07634,femenino,63,uk,londres,individual,2,web,mensual,1,7,17.57,9,0.04,71,20,40,paypal,0,0,0,0,15.82,sin queja,2.0,0,0.3,3.0,insatisfecho,inactivo,1,1
cust07635,masculino,35,uk,londres,individual,18,referido,trimestral,11,1,12.12,3,0.24,19,30,540,tarjeta,1,0,0,2,23.35,facturacion,4.0,0,0.66,7.0,satisfecho,en riesgo,0,0
cust07636,masculino,50,alemania,berlin,individual,4,mobile,trimestral,0,3,23.19,5,0.01,87,70,280,transferencia bancaria,3,0,1,1,16.39,facturacion,3.0,0,0.07,4.0,neutral,inactivo,1,0
cust07637,masculino,38,uk,londres,sme,15,web,trimestral,15,3,15.09,7,0.03,30,50,750,tarjeta,1,0,0,1,19.12,facturacion,5.0,0,0.84,9.0,muy satisfecho,en riesgo,0,0
cust07638,femenino,33,us,new york,individual,22,web,mensual,12,3,21.58,8,0.12,28,10,220,tarjeta,2,0,0,2,33.59,facturacion,4.0,1,0.8,7.0,satisfecho,en riesgo,0,0
cust07639,femenino,32,india,delhi,individual,29,mobile,trimestral,13,0,11.84,3,-0.15,18,50,1450,paypal,2,1,0,2,40.68,facturacion,5.0,0,0.73,9.0,muy satisfecho,en riesgo,0,0
cust07640,masculino,71,uk,londres,individual,17,mobile,mensual,11,1,11.19,3,-0.01,22,100,1700,transferencia bancaria,2,0,0,3,28.48,facturacion,4.0,0,0.82,7.0,satisfecho,en riesgo,0,1
cust07641,masculino,74,australia,sydney,individual,22,mobile,trimestral,6,0,9.8,3,0.08,11,50,1100,transferencia bancaria,1,0,0,3,23.26,facturacion,5.0,0,0.83,9.0,muy satisfecho,en riesgo,0,0
cust07642,femenino,22,india,delhi,individual,51,web,trimestral,16,0,24.91,8,0.09,3,50,2550,transferencia bancaria,0,0,0,4,25.02,servicio,3.0,0,0.35,5.0,neutral,activo,0,0
cust07643,femenino,23,india,delhi,individual,1,referido,anual,14,6,19.57,7,-0.05,38,20,20,paypal,0,1,0,2,16.46,tecnico,3.0,0,0.28,5.0,neutral,inactivo,1,0
cust07644,femenino,55,australia,sydney,individual,18,mobile,mensual,9,7,4.63,5,0.06,1,20,360,paypal,0,1,0,0,21.43,sin queja,4.0,0,0.91,7.0,satisfecho,activo,0,0
cust07645,masculino,20,us,new york,sme,31,referido,anual,9,0,12.83,3,-0.18,1,30,930,tarjeta,0,0,1,1,32.99,facturacion,4.0,1,0.9,7.0,satisfecho,activo,0,1
cust07646,masculino,65,alemania,berlin,enterprise,37,web,trimestral,15,6,16.57,6,0.18,6,30,1110,tarjeta,0,0,0,0,35.57,sin queja,3.0,0,0.62,5.0,neutral,activo,0,0
cust07647,masculino,29,banglades,dhaka,individual,41,web,trimestral,10,1,25.6,7,0.09,22,10,410,paypal,0,0,0,2,17.82,facturacion,5.0,0,0.88,9.0,muy satisfecho,en riesgo,0,0
cust07648,femenino,53,banglades,dhaka,sme,6,web,mensual,26,5,13.01,3,0.02,24,10,60,transferencia bancaria,1,0,1,1,12.03,facturacion,3.0,1,0.48,5.0,neutral,en riesgo,1,0
cust07649,femenino,50,us,new york,enterprise,42,referido,mensual,10,4,22.41,7,0.06,3,10,420,paypal,0,0,1,1,25.29,servicio,3.0,1,1.0,5.0,neutral,activo,0,0
cust07650,masculino,53,alemania,berlin,sme,25,web,trimestral,11,2,26.88,8,-0.08,29,30,750,tarjeta,0,0,1,2,31.19,servicio,4.0,0,0.93,6.0,satisfecho,en riesgo,0,0
cust07651,masculino,50,canada,toronto,sme,27,web,anual,8,7,6.33,3,0.22,3,10,270,tarjeta,0,0,0,0,33.26,sin queja,3.0,0,0.34,4.0,neutral,activo,0,1
cust07652,femenino,48,australia,sydney,sme,6,web,mensual,1,1,15.45,2,0.28,85,20,120,tarjeta,1,0,0,2,29.39,facturacion,3.0,1,0.01,5.0,neutral,inactivo,1,0
cust07653,masculino,38,india,delhi,individual,20,mobile,anual,16,6,10.47,4,-0.22,13,30,600,paypal,1,1,0,4,21.09,facturacion,4.0,0,0.65,7.0,satisfecho,en riesgo,0,0
cust07654,femenino,44,india,delhi,individual,17,referido,trimestral,10,1,25.21,4,0.12,26,20,340,tarjeta,0,0,0,0,40.98,sin queja,5.0,0,0.92,9.0,muy satisfecho,en riesgo,0,0
cust07655,femenino,44,india,delhi,sme,1,referido,anual,2,3,19.02,3,0.13,56,100,100,tarjeta,1,0,0,2,21.3,facturacion,2.0,0,0.07,3.0,insatisfecho,inactivo,1,1
cust07656,masculino,25,australia,sydney,individual,50,mobile,mensual,19,2,11.96,6,0.09,15,30,1500,transferencia bancaria,0,1,0,0,35.01,sin queja,4.0,0,0.93,7.0,satisfecho,en riesgo,0,0
cust07657,femenino,73,australia,sydney,sme,20,referido,trimestral,13,3,8.19,1,-0.12,10,10,200,tarjeta,1,0,0,1,5.79,facturacion,4.0,3,0.89,7.0,satisfecho,en riesgo,0,0
cust07658,masculino,54,banglades,dhaka,sme,35,web,anual,9,4,10.64,8,-0.06,7,20,700,tarjeta,0,1,0,2,20.5,facturacion,3.0,0,0.95,6.0,neutral,activo,0,0
cust07659,femenino,49,banglades,dhaka,individual,23,referido,anual,15,7,8.39,8,-0.31,17,70,1610,tarjeta,0,0,0,0,26.77,sin queja,5.0,0,0.86,9.0,muy satisfecho,en riesgo,0,1
cust07660,femenino,43,banglades,dhaka,sme,38,web,trimestral,20,5,11.1,10,-0.15,9,30,1140,paypal,1,0,1,1,13.19,facturacion,4.0,0,0.73,7.0,satisfecho,en riesgo,0,0
cust07661,masculino,19,alemania,berlin,individual,28,web,mensual,34,0,10.65,5,0.3,3,50,1400,transferencia bancaria,0,0,0,0,6.46,sin queja,3.0,0,0.49,5.0,neutral,activo,0,0
cust07662,femenino,29,india,delhi,sme,5,web,trimestral,2,3,18.79,3,-0.19,45,20,100,paypal,0,0,0,1,28.42,facturacion,2.0,0,0.19,3.0,insatisfecho,inactivo,1,1
cust07663,masculino,39,us,new york,individual,47,web,mensual,17,4,9.47,4,0.21,23,10,470,tarjeta,2,1,0,1,15.74,facturacion,5.0,1,0.8,9.0,muy satisfecho,en riesgo,0,0
cust07664,masculino,34,alemania,berlin,enterprise,57,web,mensual,34,7,18.55,5,0.08,18,50,2850,tarjeta,2,0,0,3,27.5,facturacion,3.0,0,0.75,5.0,neutral,en riesgo,0,0
cust07665,femenino,24,india,delhi,individual,41,web,mensual,9,2,10.27,6,-0.03,2,50,2050,tarjeta,0,1,0,2,9.56,tecnico,3.0,0,0.81,5.0,neutral,activo,0,0
cust07666,masculino,60,australia,sydney,sme,43,web,mensual,16,0,6.77,3,0.01,21,70,3010,tarjeta,1,1,0,1,38.06,facturacion,4.0,0,0.67,6.0,satisfecho,en riesgo,0,0
cust07667,masculino,21,australia,sydney,enterprise,44,web,trimestral,7,7,13.26,9,0.19,3,50,2200,tarjeta,2,0,0,2,43.44,facturacion,4.0,1,0.72,6.0,satisfecho,activo,0,0
cust07668,masculino,54,australia,sydney,individual,38,web,trimestral,24,4,10.61,6,-0.16,7,20,760,transferencia bancaria,1,0,0,1,3.18,facturacion,3.0,0,0.7,5.0,neutral,activo,0,0
cust07669,masculino,55,india,delhi,sme,50,referido,mensual,9,3,6.94,6,-0.04,15,70,3500,transferencia bancaria,1,0,0,4,6.49,facturacion,5.0,0,0.86,9.0,muy satisfecho,en riesgo,0,0
cust07670,masculino,49,banglades,dhaka,individual,48,referido,trimestral,7,7,10.71,3,0.12,22,50,2400,paypal,1,1,0,1,33.34,facturacion,4.0,0,0.77,7.0,satisfecho,en riesgo,0,0
cust07671,masculino,28,australia,sydney,sme,16,referido,mensual,17,4,26.08,5,-0.06,14,20,320,tarjeta,0,1,0,1,11.87,servicio,4.0,0,0.92,7.0,satisfecho,en riesgo,0,0
cust07672,femenino,18,canada,toronto,individual,26,mobile,mensual,22,4,12.12,6,0.27,7,50,1300,paypal,0,0,0,2,34.36,facturacion,3.0,0,0.88,5.0,neutral,activo,0,0
cust07673,masculino,42,australia,sydney,enterprise,22,mobile,trimestral,17,6,17.04,9,0.1,16,20,440,tarjeta,1,0,0,4,14.58,facturacion,4.0,0,0.81,7.0,satisfecho,en riesgo,0,0
cust07674,femenino,59,india,delhi,sme,37,referido,mensual,5,6,10.23,3,-0.11,1,70,2590,transferencia bancaria,0,0,0,1,23.8,tecnico,5.0,0,0.86,9.0,muy satisfecho,activo,0,0
cust07675,femenino,69,banglades,dhaka,individual,28,mobile,trimestral,18,0,20.48,3,0.1,5,30,840,tarjeta,1,0,0,1,17.55,facturacion,3.0,0,0.75,5.0,neutral,activo,0,0
cust07676,masculino,41,alemania,berlin,individual,1,web,mensual,2,1,5.8,6,-0.03,51,10,10,tarjeta,1,1,0,1,25.51,facturacion,2.0,0,0.07,3.0,insatisfecho,inactivo,1,1
cust07677,femenino,70,australia,sydney,sme,37,web,trimestral,24,7,23.03,5,-0.18,25,50,1850,transferencia bancaria,0,0,1,0,15.52,sin queja,3.0,0,0.57,5.0,neutral,en riesgo,0,0
cust07678,femenino,60,banglades,dhaka,individual,50,web,mensual,15,4,21.41,4,0.21,13,10,500,tarjeta,1,0,0,1,17.21,facturacion,4.0,0,0.82,7.0,satisfecho,en riesgo,0,0
cust07679,masculino,73,banglades,dhaka,individual,3,referido,mensual,0,0,14.18,3,-0.21,76,10,30,tarjeta,1,1,0,1,19.74,facturacion,2.0,0,0.12,3.0,insatisfecho,inactivo,1,1
cust07680,masculino,34,uk,londres,individual,5,mobile,mensual,2,7,26.3,2,0.18,73,20,100,tarjeta,0,0,1,1,23.85,tecnico,2.0,0,0.36,3.0,insatisfecho,inactivo,1,0
cust07681,masculino,25,canada,toronto,individual,5,web,trimestral,2,5,20.61,4,-0.03,75,10,50,tarjeta,0,0,0,1,7.14,servicio,1.0,0,0.24,1.0,muy insatisfecho,inactivo,1,0
cust07682,femenino,62,india,delhi,individual,4,web,mensual,1,5,31.45,5,0.26,62,20,80,tarjeta,1,0,0,1,11.63,facturacion,2.0,1,0.05,3.0,insatisfecho,inactivo,1,1
cust07683,femenino,44,australia,sydney,sme,12,web,mensual,10,0,20.42,3,0.08,6,20,240,paypal,0,0,0,3,1.39,servicio,3.0,1,0.96,5.0,neutral,activo,0,0
cust07684,masculino,69,uk,londres,sme,5,mobile,mensual,1,2,7.34,5,0.08,58,10,50,transferencia bancaria,1,1,1,1,27.17,facturacion,2.0,0,0.08,4.0,insatisfecho,inactivo,1,1
cust07685,masculino,35,india,delhi,sme,32,mobile,mensual,17,2,10.51,2,0.02,7,20,640,transferencia bancaria,0,0,0,0,32.35,sin queja,3.0,0,0.6,5.0,neutral,activo,0,1
cust07686,femenino,44,alemania,berlin,individual,35,web,mensual,5,1,21.44,3,-0.06,5,20,700,transferencia bancaria,0,0,1,1,12.78,facturacion,3.0,0,0.28,5.0,neutral,activo,0,0
cust07687,femenino,39,canada,toronto,individual,38,web,mensual,16,3,4.58,3,0.12,30,10,380,tarjeta,1,0,0,1,16.26,facturacion,5.0,0,0.72,9.0,muy satisfecho,en riesgo,0,1
cust07688,femenino,33,banglades,dhaka,individual,13,mobile,anual,19,4,14.55,9,-0.02,3,30,390,transferencia bancaria,0,0,1,2,35.99,facturacion,5.0,0,0.9,9.0,muy satisfecho,activo,0,0
cust07689,femenino,19,australia,sydney,enterprise,41,referido,mensual,15,4,1.0,3,-0.05,2,50,2050,tarjeta,0,1,0,0,18.7,sin queja,5.0,0,0.95,9.0,muy satisfecho,activo,0,0
cust07690,masculino,22,alemania,berlin,individual,32,referido,mensual,23,0,21.58,2,-0.04,8,30,960,paypal,0,0,0,1,24.8,servicio,3.0,0,0.88,5.0,neutral,en riesgo,0,0
cust07691,femenino,35,india,delhi,individual,20,web,anual,6,7,14.23,1,0.0,3,20,400,paypal,2,1,0,2,30.06,facturacion,4.0,0,0.85,7.0,satisfecho,activo,0,0
cust07692,femenino,20,uk,londres,individual,20,web,mensual,19,7,11.99,7,0.16,11,30,600,paypal,0,0,0,0,12.65,sin queja,3.0,0,0.31,5.0,neutral,en riesgo,0,0
cust07693,femenino,44,india,delhi,sme,8,web,trimestral,29,0,14.44,3,-0.09,1,10,80,tarjeta,1,0,0,2,7.15,facturacion,3.0,0,0.81,5.0,neutral,activo,0,0
cust07694,femenino,71,india,delhi,sme,35,mobile,mensual,15,0,10.03,5,-0.13,11,30,1050,tarjeta,1,0,0,1,13.73,facturacion,4.0,1,0.8,7.0,satisfecho,en riesgo,0,0
cust07695,masculino,34,canada,toronto,individual,40,mobile,anual,6,7,7.33,5,0.06,20,30,1200,tarjeta,0,0,0,0,14.6,sin queja,5.0,0,0.89,9.0,muy satisfecho,en riesgo,0,0
cust07696,masculino,33,australia,sydney,individual,3,web,anual,2,5,15.32,5,0.01,40,10,30,paypal,1,0,0,1,24.34,facturacion,2.0,0,0.03,3.0,insatisfecho,inactivo,1,1
cust07697,femenino,23,alemania,berlin,sme,14,mobile,mensual,11,2,12.11,7,0.02,17,50,700,tarjeta,0,0,1,0,33.92,sin queja,4.0,0,0.87,7.0,satisfecho,en riesgo,0,0
cust07698,femenino,68,canada,toronto,individual,14,web,mensual,8,5,8.07,6,0.17,28,50,700,transferencia bancaria,0,1,0,1,5.75,tecnico,4.0,1,1.0,7.0,satisfecho,en riesgo,0,0
cust07699,masculino,24,uk,londres,sme,3,referido,mensual,2,5,28.32,5,-0.04,48,30,90,tarjeta,0,1,0,0,9.76,sin queja,2.0,0,0.28,3.0,insatisfecho,inactivo,1,1
cust07700,masculino,67,banglades,dhaka,sme,5,web,anual,29,0,14.32,6,0.1,20,20,100,tarjeta,0,0,0,1,17.7,servicio,3.0,0,0.35,5.0,neutral,en riesgo,1,0
cust07701,femenino,31,australia,sydney,sme,27,web,mensual,19,1,12.01,3,0.24,8,100,2700,tarjeta,1,1,0,1,24.47,facturacion,4.0,0,0.76,7.0,satisfecho,en riesgo,0,0
cust07702,femenino,55,banglades,dhaka,sme,42,mobile,anual,14,0,14.73,2,0.04,14,50,2100,paypal,0,0,1,1,40.85,otro tipo de queja,5.0,0,0.99,10.0,muy satisfecho,en riesgo,0,0
cust07703,masculino,57,canada,toronto,sme,40,mobile,anual,10,3,14.35,3,0.03,2,20,800,tarjeta,2,0,0,1,21.27,facturacion,4.0,0,0.82,7.0,satisfecho,activo,0,0
cust07704,masculino,32,uk,londres,enterprise,6,mobile,mensual,30,5,13.54,9,-0.17,1,30,180,tarjeta,3,0,0,3,25.59,facturacion,3.0,1,0.44,5.0,neutral,activo,1,0
cust07705,masculino,64,uk,londres,individual,28,referido,trimestral,12,0,5.04,4,0.2,28,20,560,tarjeta,0,0,1,2,27.88,otro tipo de queja,3.0,0,0.94,6.0,neutral,en riesgo,0,0
cust07706,masculino,64,alemania,berlin,individual,41,web,mensual,14,6,24.28,4,-0.08,14,30,1230,tarjeta,0,1,1,2,16.91,servicio,4.0,1,0.98,7.0,satisfecho,en riesgo,0,0
cust07707,masculino,65,india,delhi,sme,21,web,trimestral,9,4,9.26,5,0.1,28,70,1470,paypal,0,1,0,1,27.92,otro tipo de queja,3.0,0,0.99,5.0,neutral,en riesgo,0,1
cust07708,masculino,50,uk,londres,individual,38,referido,mensual,11,4,26.1,5,0.19,20,30,1140,tarjeta,0,0,0,0,25.62,sin queja,4.0,0,0.98,7.0,satisfecho,en riesgo,0,0
cust07709,femenino,60,uk,londres,enterprise,29,mobile,mensual,12,6,6.78,4,0.25,16,10,290,paypal,1,1,0,1,28.87,facturacion,4.0,0,0.68,7.0,satisfecho,en riesgo,0,0
cust07710,masculino,44,india,delhi,individual,37,web,mensual,11,0,21.45,5,-0.32,20,50,1850,tarjeta,0,0,0,4,2.57,otro tipo de queja,4.0,0,0.87,7.0,satisfecho,en riesgo,0,0
cust07711,masculino,46,us,new york,enterprise,36,mobile,trimestral,9,4,22.26,5,0.0,19,50,1800,tarjeta,0,0,0,0,21.95,sin queja,4.0,0,0.87,7.0,satisfecho,en riesgo,0,0
cust07712,masculino,74,uk,londres,individual,11,mobile,trimestral,7,6,15.53,6,0.24,27,70,770,tarjeta,0,0,1,1,28.68,facturacion,4.0,0,0.97,7.0,satisfecho,en riesgo,0,0
cust07713,masculino,54,australia,sydney,sme,17,web,trimestral,10,0,2.53,6,0.09,2,30,510,tarjeta,0,0,0,0,17.32,sin queja,3.0,0,0.7,5.0,neutral,activo,0,0
cust07714,femenino,22,banglades,dhaka,individual,40,web,anual,7,5,15.76,3,-0.04,15,70,2800,transferencia bancaria,1,0,1,1,30.36,facturacion,5.0,0,0.78,9.0,muy satisfecho,en riesgo,0,0
cust07715,femenino,46,banglades,dhaka,enterprise,6,web,trimestral,1,0,24.17,4,-0.05,71,50,300,tarjeta,1,0,0,3,7.32,facturacion,2.0,0,0.02,3.0,insatisfecho,inactivo,1,1
cust07716,masculino,49,canada,toronto,individual,34,web,trimestral,9,5,5.37,1,-0.03,24,50,1700,tarjeta,0,0,0,1,35.15,tecnico,4.0,0,0.86,7.0,satisfecho,en riesgo,0,0
cust07717,femenino,70,india,delhi,individual,29,referido,mensual,10,2,12.32,7,0.25,11,20,580,paypal,0,0,0,0,14.76,sin queja,5.0,0,0.86,9.0,muy satisfecho,en riesgo,0,0
cust07718,femenino,23,india,delhi,individual,14,web,mensual,10,5,8.5,13,-0.26,25,30,420,transferencia bancaria,0,0,1,2,16.13,facturacion,5.0,0,0.93,9.0,muy satisfecho,en riesgo,0,1
cust07719,femenino,19,india,delhi,enterprise,25,web,mensual,11,2,18.73,7,-0.03,25,50,1250,paypal,1,0,1,3,22.17,facturacion,5.0,0,0.86,8.0,muy satisfecho,en riesgo,0,0
cust07720,femenino,23,australia,sydney,individual,25,mobile,mensual,9,4,26.46,1,0.07,10,20,500,tarjeta,1,0,0,2,25.73,facturacion,5.0,0,0.9,9.0,muy satisfecho,en riesgo,0,0
cust07721,femenino,63,india,delhi,sme,4,mobile,trimestral,2,4,14.96,7,-0.04,39,30,120,tarjeta,0,0,0,1,24.7,facturacion,2.0,1,0.18,3.0,insatisfecho,inactivo,1,1
cust07722,femenino,60,australia,sydney,sme,44,mobile,trimestral,11,6,9.87,3,0.23,1,70,3080,tarjeta,1,0,1,1,36.16,facturacion,4.0,1,0.9,8.0,satisfecho,activo,0,1
cust07723,masculino,21,banglades,dhaka,sme,16,web,anual,31,1,28.22,6,-0.08,1,50,800,tarjeta,0,0,0,0,27.34,sin queja,3.0,0,0.2,5.0,neutral,activo,0,0
cust07724,masculino,73,alemania,berlin,sme,5,referido,mensual,2,5,16.59,3,0.09,34,50,250,tarjeta,1,0,0,1,20.12,facturacion,3.0,0,0.14,4.0,neutral,inactivo,1,0
