cliente_id,genero,edad,pais,ciudad,segmento_cliente,es_mayor,tiene_pareja,tiene_dependientes,latitud,longitud,borough,codigo_postal,estado,fecha_registro,ingreso_mediano,densidad_poblacional,tipo_contrato,antiguedad,cargo_mensual,ingresos_totales,metodo_pago,canal_registro,errores_pago,descuento_aplicado,aumento_precio_3m,facturacion_sin_papel,servicio_telefono,lineas_multiples,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,nivel_riesgo,score_riesgo,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,dias_ultima_conexion,tickets_soporte,tiempo_resolucion,tipo_queja,escaladas,puntuacion_csat,puntuacion_nps,tasa_apertura_email,tasa_clics_marketing,respuesta_encuesta,referencias_hechas,cancelacion,fecha_ultimo_pago,intentos_cobro_fallidos,dias_mora,cambio_plan_reciente,downgrade_reciente,visitas_app_mensual,tiempo_sesion_promedio,features_nuevas_usadas,ultimo_contacto_soporte,competidores_area,ofertas_recibidas,precio_vs_mercado
7903-CMPEY,Masculino,58.0,USA,New York,PYME,1,Si,No,40.6995497292388,-73.93987002700607,MANHATTAN,10128,NY,2025-12-11,85000.0,28000.0,Mensual,1,117.96,117.96,Cheque electrónico,Web,0,No,Si,Si,Si,Si,Fibra óptica,Si,No,No,No,No,No,Alto,12.0,32,3,19.13,2,-1.16,46.0,5,29.5,Facturacion,0,2.1,5.0,0.08,0.03,Insatisfecho,0.0,1,2025-12-04,2,15,0,0,94,108.48,4,2025-08-25,6,0,Alto
7905-NJMXS,Masculino,50.0,USA,New York,PYME,1,Si,No,40.54171788261262,-74.1464925698101,MANHATTAN,10070,NY,2025-06-14,85000.0,28000.0,Mensual,7,77.87,545.09,Cheque electrónico,Web,0,No,No,No,Si,Si,DSL,Si,Si,No,Si,No,No,Low,0.353,121,7,74.93,11,21.31,6.0,1,6.5,Ninguna,0,3.5,59.0,0.32,0.11,Satisfecho,1.0,0,2025-12-22,1,30,0,0,33,77.89,2,2025-10-19,7,3,Competitivo
7905-TVXTA,Femenino,36.0,USA,New York,Residencial,0,No,No,40.71983000236681,-73.84501342775168,BRONX,10463,NY,2025-08-13,42000.0,13000.0,Mensual,5,67.35,336.75,Cheque electrónico,Web,1,No,No,Si,Si,No,DSL,Si,No,No,Si,Si,No,Low,0.364,132,4,93.98,9,12.96,0.0,4,8.4,Ninguna,0,2.9,58.0,0.46,0.21,Satisfecho,0.0,0,2025-11-08,0,5,0,0,21,36.64,7,2025-11-29,7,0,Bajo
7908-QCBCA,Femenino,37.0,USA,New York,Residencial,0,Si,No,40.72631542719543,-73.98975002388147,BROOKLYN,11253,NY,2025-12-11,63000.0,14000.0,Mensual,1,101.57,101.57,Cheque por correo,Web,3,10%,No,Si,Si,No,Fibra óptica,No,No,No,No,No,No,Alto,12.0,14,1,16.51,2,-6.69,11.0,6,32.8,Red,2,2.3,14.0,0.23,0.1,Sin Respuesta,0.0,0,2025-11-16,0,10,1,0,87,25.63,7,2025-09-18,4,0,Competitivo
7909-FIOIY,Femenino,44.0,USA,New York,Residencial,0,Si,Si,40.71283776243058,-73.87815415515185,BRONX,10461,NY,2024-06-19,42000.0,13000.0,Mensual,19,47.93,910.67,Cheque por correo,Web,0,No,No,Si,No,Sin servicio,DSL,No,No,No,No,No,No,Low,0.536,48,6,107.62,9,13.96,5.0,4,14.4,Precio,1,3.0,42.0,0.39,0.19,Satisfecho,0.0,0,2025-11-04,2,30,0,0,62,31.62,0,2025-12-26,5,2,Alto
7912-SYRQT,Femenino,41.0,USA,New York,PYME,0,No,No,40.7519322859908,-73.99080720575586,STATEN ISLAND,10309,NY,2025-06-14,82000.0,3200.0,Mensual,7,124.98,874.86,Transferencia bancaria,Web,1,15%,No,Si,Si,Si,Fibra óptica,No,No,No,No,No,No,Alto,10.5,38,2,33.31,1,-5.06,40.0,8,41.9,Calidad,2,1.5,15.0,0.17,0.06,Insatisfecho,0.0,1,2025-11-30,0,15,1,0,35,6.94,3,2025-10-07,4,1,Bajo
7916-VCCPB,Femenino,54.0,USA,New York,PYME,0,Si,Si,40.639742702347725,-73.97340841833179,BROOKLYN,11238,NY,2024-09-17,63000.0,14000.0,Mensual,16,122.53,1960.48,Transferencia bancaria,Web,0,No,No,No,Si,No,Fibra óptica,No,Si,No,No,No,No,Low,0.438,59,7,71.42,5,14.56,6.0,4,25.6,Servicio,1,3.6,47.0,0.37,0.14,Satisfecho,1.0,0,2025-12-10,0,5,0,0,91,6.17,5,2025-12-14,1,2,Bajo
7919-ZODZZ,Femenino,45.0,USA,New York,Residencial,0,Si,Si,40.60091077499212,-74.09268151961794,BROOKLYN,11213,NY,2025-03-16,63000.0,14000.0,Un año,10,69.78,697.8,Cheque por correo,Web,0,No,No,Si,Si,No,DSL,No,Si,Si,No,No,Si,Low,0.382,134,5,99.16,7,13.27,7.0,1,24.5,Ninguna,0,3.4,61.0,0.24,0.08,Neutral,0.0,0,2025-12-05,0,15,0,1,83,39.16,8,2025-12-07,4,2,Competitivo
7921-BEPCI,Femenino,49.0,USA,New York,PYME,0,No,No,40.11238533659802,-77.51958437167269,QUEENS,11327,NY,2020-02-11,72000.0,8500.0,Dos años,72,63.49,4571.28,Transferencia bancaria,Web,2,10%,No,No,Si,Si,DSL,Si,Si,No,No,No,No,Low,0.172,42,6,65.95,7,24.36,3.0,1,13.1,Ninguna,0,2.9,69.0,0.5,0.19,Muy satisfecho,1.0,0,2025-11-21,1,0,0,0,60,111.14,1,2025-08-25,2,0,Bajo
7921-LMDFQ,Masculino,32.0,USA,New York,PYME,1,No,No,40.88605699697515,-73.90700052159137,STATEN ISLAND,10313,NY,2021-11-02,82000.0,3200.0,Un año,51,137.22,6998.22,Transferencia bancaria,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Low,0.026,40,6,103.08,11,13.67,2.0,1,14.6,Ninguna,0,4.1,80.0,0.63,0.27,Satisfecho,2.0,0,2025-11-13,1,10,0,0,81,76.45,6,2025-10-01,5,1,Bajo
7923-IYJWY,Masculino,56.0,USA,New York,Corporativo,1,No,No,40.55158854583013,-74.150497691063,BRONX,10460,NY,2020-07-10,42000.0,13000.0,Dos años,67,160.87,10778.29,Tarjeta de crédito,Web,0,No,Si,Si,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.3,99,5,50.3,5,15.73,8.0,1,6.1,Ninguna,0,2.9,53.0,0.49,0.17,Muy satisfecho,0.0,0,2025-11-16,3,10,0,0,41,49.4,9,2025-09-10,6,1,Competitivo
7924-GJZFI,Femenino,32.0,USA,New York,Residencial,1,Si,No,40.58644558626793,-74.1499569876538,QUEENS,11184,NY,2023-12-22,72000.0,8500.0,Mensual,25,109.09,2727.25,Cheque electrónico,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,No,No,No,No,Low,0.305,136,4,77.01,10,21.77,1.0,4,44.2,Red,0,3.1,35.0,0.47,0.18,Satisfecho,1.0,0,2025-12-18,3,0,1,0,95,6.25,0,2025-10-10,8,0,Competitivo
7925-PNRGI,Femenino,35.0,USA,New York,PYME,0,Si,Si,40.564080611097786,-74.10583918123687,BRONX,10453,NY,2022-05-01,42000.0,13000.0,Mensual,45,90.96,4093.2,Cheque por correo,Web,1,No,No,No,Si,Si,DSL,Si,Si,Si,Si,Si,No,Low,0.41,89,4,64.62,5,22.39,9.0,1,11.6,Ninguna,0,3.5,69.0,0.26,0.1,Neutral,1.0,0,2025-11-12,1,10,0,0,32,118.82,9,2025-10-06,3,1,Competitivo
7926-IJOOU,Masculino,39.0,USA,New York,Residencial,0,No,No,40.67391395932023,-73.88599053299454,MANHATTAN,10237,NY,2025-12-11,85000.0,28000.0,Mensual,1,18.23,18.23,Tarjeta de crédito,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.7389999999999999,47,5,106.25,6,-0.77,0.0,4,39.3,Servicio,0,3.2,53.0,0.48,0.15,Muy satisfecho,0.0,0,2025-12-08,0,0,0,1,73,57.42,3,2025-12-25,8,1,Competitivo
7927-AUXBZ,Femenino,39.0,USA,New York,PYME,0,No,No,40.75097318167722,-73.87285465008824,STATEN ISLAND,10308,NY,2023-07-25,82000.0,3200.0,Mensual,30,140.08,4202.400000000001,Cheque electrónico,Web,0,No,No,No,Si,No,Fibra óptica,No,No,No,Si,Si,No,Medium,4.753,57,6,101.46,6,8.61,5.0,5,9.4,Facturacion,2,2.0,18.0,0.29,0.09,Satisfecho,0.0,0,2025-12-11,1,0,1,0,8,119.02,9,2025-12-03,6,2,Bajo
7928-VJYAB,Masculino,50.0,USA,New York,PYME,0,Si,Si,40.745564134827085,-73.97182156356341,STATEN ISLAND,10312,NY,2025-02-14,82000.0,3200.0,Mensual,11,145.8,1603.8000000000002,Cheque electrónico,Web,0,No,No,No,Si,No,Fibra óptica,No,No,No,No,Si,Si,Low,0.426,69,7,108.14,11,23.28,2.0,4,18.6,Ninguna,0,3.8,36.0,0.4,0.17,Muy satisfecho,0.0,0,2025-11-24,2,0,1,0,24,87.82,10,2025-09-16,8,0,Alto
7929-DMBCV,Femenino,55.0,USA,New York,PYME,0,Si,No,40.80607671942151,-73.9467128294349,MANHATTAN,10011,NY,2024-05-20,85000.0,28000.0,Mensual,20,101.31,2026.2,Cheque por correo,Web,1,No,No,Si,Si,No,Fibra óptica,No,No,Si,Si,No,No,Low,0.4,136,6,93.87,10,23.79,6.0,4,6.4,Ninguna,0,3.9,50.0,0.48,0.18,Satisfecho,0.0,0,2025-11-07,0,30,0,0,12,10.89,6,2025-08-05,7,2,Competitivo
7929-SKFGK,Masculino,36.0,USA,New York,Corporativo,0,Si,No,40.73972956389148,-73.92467041339796,BROOKLYN,11243,NY,2020-04-11,63000.0,14000.0,Dos años,70,135.6,9492.0,Tarjeta de crédito,Web,0,No,No,No,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.152,61,4,104.65,6,0.7,7.0,2,4.0,Ninguna,0,3.0,50.0,0.45,0.19,Sin Respuesta,0.0,0,2025-11-08,0,30,0,0,46,103.79,2,2025-09-01,3,0,Competitivo
7931-PXHFC,Masculino,58.0,USA,New York,PYME,0,No,No,40.76526274657507,-73.80615803702183,MANHATTAN,10175,NY,2022-11-27,85000.0,28000.0,Un año,38,79.56,3023.28,Cheque por correo,Web,0,No,No,Si,Si,No,DSL,No,No,Si,Si,No,Si,Low,0.6759999999999999,120,4,77.91,7,8.31,1.0,4,7.5,Calidad,0,2.0,25.0,0.19,0.08,Satisfecho,0.0,0,2025-12-03,0,15,0,1,44,66.0,2,2025-08-06,8,0,Alto
7932-WPTDS,Femenino,45.0,USA,New York,Residencial,1,Si,No,40.878778516107594,-73.86564553502244,BROOKLYN,11207,NY,2025-12-11,63000.0,14000.0,Mensual,1,57.99,57.99,Cheque electrónico,Web,1,10%,No,Si,No,Sin servicio,DSL,No,No,No,No,No,No,Alto,10.0,13,3,33.73,2,-9.43,32.0,7,15.0,Servicio,0,1.1,3.0,0.13,0.06,Insatisfecho,0.0,1,2025-12-14,3,0,0,0,4,57.06,3,2025-12-23,8,3,Alto
7938-OUHIO,Masculino,48.0,USA,New York,Corporativo,0,No,No,40.82973901129306,-73.89189175486814,BRONX,10460,NY,2025-10-12,42000.0,13000.0,Mensual,3,145.26,435.78,Cheque electrónico,Web,0,10%,Si,Si,Si,No,Fibra óptica,No,No,Si,Si,Si,Si,Alto,9.0,26,1,11.09,3,0.81,22.0,8,6.4,Red,3,1.0,2.0,0.07,0.03,Muy insatisfecho,0.0,0,2025-12-03,2,0,0,0,30,92.15,7,2025-12-13,2,1,Competitivo
7940-UQQUG,Femenino,63.0,USA,New York,Corporativo,0,Si,Si,40.727588521363366,-73.71518109933156,BROOKLYN,11211,NY,2020-10-08,63000.0,14000.0,Un año,64,144.05,9219.2,Transferencia bancaria,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,No,No,Si,Si,Si,Low,0.152,49,5,111.05,8,20.57,9.0,2,3.8,Ninguna,0,2.9,54.0,0.44,0.14,Neutral,0.0,0,2025-11-20,0,30,0,0,30,94.1,2,2025-11-24,3,2,Competitivo
7941-RCJOW,Masculino,43.0,USA,New York,Residencial,0,No,No,40.73754738689902,-73.99726116039933,MANHATTAN,10210,NY,2020-09-08,85000.0,28000.0,Dos años,65,29.37,1909.05,Tarjeta de crédito,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,136,5,96.36,9,9.08,4.0,1,17.2,Ninguna,0,4.2,83.0,0.7,0.35,Satisfecho,2.0,0,2025-12-29,2,0,1,0,97,96.59,7,2025-07-11,5,0,Bajo
7943-RQCHR,Femenino,51.0,USA,New York,PYME,0,No,No,40.846182608499426,-73.81950871026326,BROOKLYN,11216,NY,2025-04-15,63000.0,14000.0,Mensual,9,151.93,1367.37,Cheque electrónico,Web,2,25%,No,Si,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Alto,10.5,7,1,40.31,2,-1.49,53.0,6,26.0,Servicio,0,2.3,21.0,0.27,0.1,Sin Respuesta,0.0,1,2025-12-06,0,5,0,1,89,92.46,9,2025-11-23,2,1,Competitivo
7945-HLKEA,Femenino,33.0,USA,New York,PYME,0,No,No,40.699932098420064,-73.9079381763219,STATEN ISLAND,10306,NY,2021-02-05,82000.0,3200.0,Un año,60,75.78,4546.8,Cheque electrónico,Web,0,No,No,No,Si,Si,DSL,Si,No,Si,Si,No,No,Low,0.0,120,6,102.81,11,21.1,4.0,1,9.3,Ninguna,0,4.4,76.0,0.59,0.26,Sin Respuesta,1.0,0,2025-11-03,0,5,0,0,70,78.75,8,2025-12-29,5,0,Alto
7945-PRBVF,Masculino,18.0,USA,New York,Residencial,0,No,No,40.11238533659802,-77.51958437167269,QUEENS,11664,NY,2023-02-25,72000.0,8500.0,Dos años,35,19.82,693.7,Transferencia bancaria,Web,1,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,48,5,66.48,9,16.29,4.0,1,14.1,Ninguna,0,4.2,79.0,0.62,0.31,Sin Respuesta,1.0,0,2025-11-11,1,10,0,0,40,82.7,7,2025-08-10,7,1,Bajo
7950-XWOVN,Masculino,68.0,USA,New York,Residencial,0,No,No,40.72038892720778,-73.76100637943817,BROOKLYN,11206,NY,2025-02-14,63000.0,14000.0,Mensual,11,54.26,596.86,Cheque por correo,Web,1,No,No,No,No,Sin servicio,DSL,No,Si,Si,No,No,No,Low,0.451,86,4,65.47,5,-0.31,4.0,2,39.1,Ninguna,0,3.0,64.0,0.27,0.1,Satisfecho,0.0,0,2025-11-20,1,15,0,0,45,103.74,7,2025-11-02,3,2,Alto
7951-QKZPL,Femenino,49.0,USA,New York,Residencial,0,Si,Si,40.74744859548772,-73.88563371297347,MANHATTAN,10252,NY,2023-04-26,85000.0,28000.0,Dos años,33,18.55,612.15,Cheque por correo,Web,0,No,No,Si,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.364,79,4,104.97,7,16.36,9.0,4,36.8,Precio,0,3.8,34.0,0.24,0.07,No respondió,1.0,0,2025-12-25,0,0,0,0,51,84.41,8,2025-10-17,6,3,Alto
7951-VRDVK,Femenino,54.0,USA,New York,PYME,0,No,No,40.68764334268372,-73.8340977931963,STATEN ISLAND,10310,NY,2023-01-26,82000.0,3200.0,Un año,36,97.6,3513.6,Transferencia bancaria,Web,0,No,No,No,Si,No,DSL,Si,Si,Si,Si,Si,Si,Low,0.261,75,7,58.85,6,-0.23,0.0,1,10.2,Ninguna,0,3.1,61.0,0.38,0.17,Satisfecho,0.0,0,2025-12-20,0,5,0,0,83,16.66,3,2025-08-20,3,0,Competitivo
7952-OBOYL,Masculino,38.0,USA,New York,PYME,0,No,No,40.68295099664366,-73.81854075806157,BRONX,10454,NY,2025-10-12,42000.0,13000.0,Mensual,3,128.43,385.29,Cheque por correo,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,Si,Si,Si,No,Low,0.362,58,6,53.3,10,14.61,6.0,3,4.2,Ninguna,0,3.2,37.0,0.31,0.13,No respondió,0.0,0,2025-11-04,2,0,0,0,85,79.23,2,2025-09-16,1,0,Competitivo
7954-MLBUN,Masculino,35.0,USA,New York,Corporativo,0,No,No,40.83252936572888,-73.8278101499982,BROOKLYN,11245,NY,2023-06-25,63000.0,14000.0,Dos años,31,195.08,6047.4800000000005,Transferencia bancaria,Web,0,No,No,No,Si,No,Fibra óptica,No,No,Si,Si,Si,Si,Low,0.0,137,4,46.13,10,5.01,7.0,1,6.2,Ninguna,0,4.7,81.0,0.74,0.26,Satisfecho,3.0,0,2025-11-23,1,0,0,0,4,24.55,7,2025-08-05,8,0,Bajo
7956-XQWGU,Masculino,22.0,USA,New York,Residencial,0,No,No,40.738427110906784,-73.98220993728641,MANHATTAN,10178,NY,2023-10-23,85000.0,28000.0,Mensual,27,18.85,508.9500000000001,Tarjeta de crédito,Web,0,No,Si,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.317,41,5,67.38,8,-3.31,3.0,1,44.7,Ninguna,0,3.7,50.0,0.4,0.15,Satisfecho,0.0,0,2025-12-25,0,0,1,0,11,6.64,0,2025-10-10,2,1,Competitivo
7957-RYHQD,Femenino,58.0,USA,New York,PYME,1,No,No,40.77528470270042,-73.96373584335524,MANHATTAN,10266,NY,2022-09-28,85000.0,28000.0,Mensual,40,109.4,4376.0,Tarjeta de crédito,Web,0,No,No,Si,Si,No,Fibra óptica,Si,Si,No,No,No,No,Medium,6.7379999999999995,84,4,52.44,10,1.79,6.0,8,35.8,Servicio,3,1.4,4.0,0.22,0.08,Sin Respuesta,0.0,0,2025-11-16,2,5,0,0,20,29.63,9,2025-08-13,4,0,Bajo
7963-GQRMY,Femenino,33.0,USA,New York,Residencial,0,Si,Si,40.53436082966098,-74.20456202112656,MANHATTAN,10162,NY,2025-10-12,85000.0,28000.0,Mensual,3,64.01,192.03000000000003,Cheque por correo,Web,0,No,No,No,Si,No,DSL,No,No,No,No,No,No,Alto,10.0,31,3,38.06,3,-5.63,57.0,6,12.2,Red,1,2.7,10.0,0.08,0.04,Muy insatisfecho,0.0,1,2025-12-20,0,0,0,0,8,22.76,0,2025-09-09,8,3,Bajo
7963-SHNDT,Femenino,45.0,USA,New York,PYME,0,No,No,40.62401398305525,-74.08145986581836,QUEENS,11205,NY,2021-10-03,72000.0,8500.0,Dos años,52,62.52,3251.04,Cheque por correo,Web,0,No,No,No,No,Sin servicio,DSL,Si,Si,No,Si,No,No,Low,0.0,122,4,81.34,5,24.82,8.0,1,10.9,Ninguna,0,4.1,82.0,0.47,0.2,Muy satisfecho,2.0,0,2025-12-17,0,0,0,0,92,16.74,3,2025-10-11,2,1,Competitivo
7964-VEXDG,Masculino,58.0,USA,New York,PYME,0,No,Si,40.64505442885217,-74.07911085760216,BRONX,10471,NY,2024-04-20,42000.0,13000.0,Mensual,21,130.19,2733.99,Cheque electrónico,Web,0,No,Si,No,Si,Si,Fibra óptica,Si,No,No,No,No,No,Low,0.414,72,5,63.94,10,2.67,1.0,4,45.0,Servicio,0,3.1,49.0,0.47,0.19,Neutral,1.0,0,2025-12-29,0,15,0,1,90,29.72,9,2025-10-24,5,0,Bajo
7964-YESJC,Femenino,18.0,USA,New York,Residencial,0,Si,No,40.65557627152071,-73.90426198410759,BROOKLYN,11233,NY,2024-01-21,63000.0,14000.0,Mensual,24,47.51,1140.24,Cheque por correo,Web,0,No,No,No,Si,Si,DSL,Si,Si,Si,No,No,No,Low,0.0,103,5,90.16,11,24.36,0.0,2,38.0,Ninguna,0,4.9,79.0,0.56,0.18,Satisfecho,3.0,0,2025-11-21,3,15,1,0,16,69.81,2,2025-12-12,3,0,Competitivo
7964-ZRKKG,Masculino,40.0,USA,New York,PYME,0,Si,No,40.75492108940619,-73.98831989911487,BRONX,10465,NY,2020-07-10,42000.0,13000.0,Un año,67,144.69,9694.23,Transferencia bancaria,Web,0,No,Si,Si,Si,Si,Fibra óptica,No,Si,No,No,Si,No,Low,0.2299999999999999,65,4,50.28,11,5.93,5.0,3,31.0,Red,0,3.7,59.0,0.3,0.11,Sin Respuesta,0.0,0,2025-12-28,0,0,1,0,23,22.42,9,2025-10-05,7,0,Competitivo
7966-YOTQW,Masculino,58.0,USA,New York,Residencial,0,No,No,40.678678553378504,-73.97894144846465,BROOKLYN,11246,NY,2025-03-16,63000.0,14000.0,Mensual,10,58.68,586.8,Tarjeta de crédito,Web,0,10%,No,Si,Si,Si,DSL,Si,No,No,No,No,No,Low,0.322,73,7,99.46,10,23.8,8.0,4,18.3,Ninguna,0,3.5,56.0,0.42,0.21,Satisfecho,0.0,0,2025-11-06,2,5,0,0,26,37.14,1,2025-12-04,6,3,Competitivo
7967-HYCDE,Masculino,48.0,USA,New York,PYME,0,No,No,40.628437693478816,-74.07880295382296,QUEENS,11351,NY,2025-05-15,72000.0,8500.0,Mensual,8,95.1,760.8,Transferencia bancaria,Web,0,No,Si,No,Si,No,Fibra óptica,No,No,No,No,No,No,Low,0.268,102,6,82.6,10,23.68,6.0,4,37.2,Red,0,2.9,44.0,0.35,0.13,Sin Respuesta,0.0,0,2025-11-08,2,30,0,0,7,102.7,8,2025-09-06,1,0,Competitivo
7968-QUXNS,Masculino,48.0,USA,New York,Residencial,0,No,No,40.71830596898123,-73.73722266726273,MANHATTAN,10137,NY,2025-07-14,85000.0,28000.0,Mensual,6,20.01,120.06,Cheque por correo,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,67,5,45.49,9,-0.71,4.0,1,40.5,Ninguna,0,4.5,101.0,0.4,0.19,Muy satisfecho,0.0,0,2025-11-26,1,30,0,0,43,107.13,4,2025-07-14,6,1,Bajo
7969-AULMZ,Femenino,45.0,USA,New York,PYME,0,No,No,40.72959586674298,-73.99974382818436,BROOKLYN,11245,NY,2024-04-20,63000.0,14000.0,Mensual,21,122.53,2573.13,Cheque electrónico,Web,0,15%,Si,Si,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Alto,10.5,20,3,21.17,3,1.57,0.0,5,30.1,Red,2,1.9,24.0,0.16,0.05,No respondió,0.0,1,2025-11-28,1,10,1,0,61,43.3,2,2025-09-06,2,1,Competitivo
7969-FFOWG,Masculino,34.0,USA,New York,Residencial,0,Si,Si,40.758778515925385,-73.82975870052347,QUEENS,11060,NY,2020-09-08,72000.0,8500.0,Dos años,65,24.49,1591.85,Cheque por correo,Web,0,No,Si,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,125,6,101.26,11,10.52,0.0,2,33.0,Ninguna,0,4.7,76.0,0.44,0.21,Neutral,3.0,0,2025-12-07,2,0,0,0,28,108.38,8,2025-11-16,7,1,Competitivo
7971-HLVXI,Masculino,53.0,USA,New York,Corporativo,0,Si,Si,40.63216933802394,-74.13599443262899,MANHATTAN,10014,NY,2020-02-11,85000.0,28000.0,Dos años,72,128.51,9252.72,Tarjeta de crédito,Web,0,10%,Si,Si,Si,Si,Fibra óptica,No,No,No,No,No,Si,Low,0.026,131,5,59.11,9,15.59,2.0,2,22.9,Ninguna,0,4.3,70.0,0.47,0.16,Satisfecho,2.0,0,2025-12-12,2,0,1,1,82,72.36,7,2025-10-14,6,0,Bajo
7973-DZRKH,Femenino,52.0,USA,New York,Corporativo,0,No,Si,40.63436533612111,-74.13585479140202,BROOKLYN,11243,NY,2020-08-09,63000.0,14000.0,Dos años,66,152.44,10061.04,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,No,Si,Si,No,No,Low,0.196,117,4,117.14,10,18.28,5.0,1,5.2,Ninguna,0,3.7,50.0,0.37,0.14,No respondió,1.0,0,2025-12-13,0,0,0,0,73,31.03,3,2025-10-24,5,0,Competitivo
7975-JMZNT,Masculino,50.0,USA,New York,Corporativo,0,Si,No,40.69100656683077,-73.82723086563384,QUEENS,11683,NY,2020-08-09,72000.0,8500.0,Dos años,66,135.99,8975.34,Transferencia bancaria,Web,0,No,Si,No,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Low,0.0,45,6,112.25,6,-1.26,1.0,2,6.7,Ninguna,0,4.3,83.0,0.55,0.21,No respondió,1.0,0,2025-11-12,0,0,0,0,23,91.74,9,2025-08-01,1,1,Competitivo
7975-TZMLR,Masculino,40.0,USA,New York,Corporativo,0,No,No,40.693449971996515,-73.83318903100808,STATEN ISLAND,10310,NY,2022-03-02,82000.0,3200.0,Un año,47,166.61,7830.670000000001,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Low,0.297,50,4,103.37,10,18.97,5.0,2,16.7,Ninguna,0,2.9,69.0,0.24,0.08,Neutral,1.0,0,2025-11-09,0,5,0,0,33,111.04,4,2025-10-05,1,0,Competitivo
7976-CICYS,Masculino,66.0,USA,New York,Residencial,0,No,No,40.69721028987499,-73.93326178527902,BROOKLYN,11235,NY,2025-09-12,63000.0,14000.0,Mensual,4,24.76,99.04,Tarjeta de crédito,Web,1,10%,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.392,85,7,50.89,10,4.08,4.0,4,17.3,Ninguna,0,3.8,47.0,0.47,0.21,Muy satisfecho,0.0,0,2025-12-07,3,0,0,0,59,80.81,10,2025-11-25,1,1,Alto
7977-HXJKU,Masculino,55.0,USA,New York,Residencial,0,No,Si,40.82779696675394,-73.92035751026634,BRONX,10471,NY,2024-04-20,42000.0,13000.0,Dos años,21,20.98,440.58,Cheque por correo,Web,6,No,Si,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,59,7,71.54,5,16.97,0.0,14,36.2,Ninguna,7,4.6,81.0,0.46,0.19,Sin Respuesta,2.0,0,2025-11-16,1,5,0,0,30,28.15,4,2025-08-20,7,3,Competitivo
7978-DKUQH,Femenino,35.0,USA,New York,PYME,0,Si,No,40.77595355450949,-73.91510476017852,BROOKLYN,11207,NY,2023-12-22,63000.0,14000.0,Mensual,25,88.01,2200.25,Cheque electrónico,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,Si,No,No,No,Low,0.393,75,6,67.36,8,12.21,2.0,2,29.6,Ninguna,0,3.8,62.0,0.29,0.1,Sin Respuesta,0.0,0,2025-11-26,3,5,0,0,3,14.88,7,2025-12-04,3,2,Bajo
7979-CORPM,Masculino,45.0,USA,New York,PYME,0,No,No,40.81234032748108,-73.8567302332383,BRONX,10471,NY,2024-01-21,42000.0,13000.0,Mensual,24,113.39,2721.36,Tarjeta de crédito,Web,1,No,No,Si,Si,Si,Fibra óptica,No,Si,No,No,Si,No,Alto,9.5,20,2,14.82,4,-1.31,26.0,7,39.4,Calidad,0,2.9,24.0,0.12,0.05,Insatisfecho,0.0,1,2025-12-30,0,10,1,0,94,31.38,6,2025-07-19,7,3,Competitivo
7980-MHFLQ,Femenino,19.0,USA,New York,Residencial,0,Si,Si,40.57746012594663,-73.96209013314225,BRONX,10463,NY,2020-02-11,42000.0,13000.0,Dos años,72,19.13,1377.36,Cheque por correo,Web,0,No,No,No,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,109,6,119.97,7,13.69,6.0,2,43.5,Ninguna,0,4.9,78.0,0.69,0.21,Muy satisfecho,1.0,0,2025-11-25,0,0,0,1,8,43.93,2,2025-12-04,7,0,Bajo
