ClienteID,FechaRegistro,Genero,EsMayor,TienePareja,TieneDependientes,Ciudad,Estado,Borough,CodigoPostal,Latitud,Longitud,IngresoMediano,DensidadPoblacional,ServicioTelefono,LineasMultiples,TipoInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,TipoContrato,FacturacionSinPapel,MetodoPago,Antiguedad,CargoMensual,SegmentoCliente,nivel_riesgo,score_riesgo,ratio_precio_ingreso,TipoDeQueja,TicketsSoporte,Escaladas,PuntuacionNPS,PuntuacionCSAT,TiempoResolucion,TasaAperturaEmail,TasaClicsMarketing,Cancelacion,tenure_group,income_bracket,has_queja,alto_tickets,servicios_premium_count,nps_categoria,csat_categoria,risk_flag,borough_risk,high_density_area,CustomerValueRatio,PriceIncomePercent,ServicioTelefono_Binary,LineasMultiples_Binary,SeguridadOnline_Binary,RespaldoOnline_Binary,ProteccionDispositivo_Binary,SoporteTecnico_Binary,StreamingTV_Binary,StreamingPeliculas_Binary,ServicesCount,EngagementScore,EstimatedLTV,AvgMonthlyValue,TenureGroup,PriceSegment,HighRisk_ContractTenure,MediumRisk_ContractTenure,IncomePriceMismatch,HighRiskSegment,Log_ChargesMonthly,Log_EstimatedLTV,Log_Tenure,Sqrt_Tenure,Sqrt_ServicesCount,Churn_Binary
10398-F6C15,2022-06-30,Femenino,0,Si,Si,New York,NY,MANHATTAN,10110,40.63582431784408,-74.08951254313432,85000,28000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,Si,Transferencia bancaria,47,25.53,Residencial,Medio,5.0,0.0034517647058823,,1,0,60.0,3.68,45.61,0.53,0.23,No,25-48 meses,High,0,0,0,Promotor,Satisfecho,0,29.0176322418136,1,0.0036042352941176472,0.3604235294117647,1,1,0,0,0,0,0,0,2,3.5431586882774218,1199.91,24.998125,24-48_months,Budget,0,0,0,0,3.2782761681496484,7.090834881719985,3.871201010907891,6.855654600401044,1.4142135623730951,0
10399-E9BCD,2025-03-16,Femenino,0,Si,Si,New York,NY,STATEN ISLAND,10303,40.613148537825765,-74.08731387645624,82000,3200,Si,Si,DSL,Si,Si,No,No,Si,No,Un año,No,Cheque electrónico,11,63.6,PYME,Medio,6.0,0.0102878048780487,,1,0,78.0,4.54,47.05,0.82,0.35,No,0-12 meses,High,0,0,2,Promotor,Satisfecho,0,26.58730158730159,0,0.009307317073170732,0.9307317073170732,1,1,1,1,0,0,1,0,5,0.8513931888544892,699.6,58.300000000000004,0-12_months,Standard,0,0,0,0,4.168214410788556,6.551937110763387,2.4849066497880004,3.3166247903554,2.23606797749979,0
10400-1E5EE,2025-12-11,Femenino,0,No,No,New York,NY,BROOKLYN,11251,40.86725544539068,-73.89683465096067,63000,14000,Si,No,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Cheque electrónico,1,85.58,PYME,Alto,11.0,0.0151714285714285,Red,5,0,24.0,2.48,31.39,0.22,0.07,Si,0-12 meses,Medium,1,1,0,Promotor,Insatisfecho,0,26.39182522903453,1,0.01630095238095238,1.630095238095238,1,0,0,0,0,0,1,0,2,0.0231000231000231,85.58,42.79,0-12_months,Premium,0,0,0,0,4.461068842013835,4.461068842013835,0.6931471805599453,1.0,1.4142135623730951,1
10401-071F8,2025-12-11,Masculino,0,No,No,New York,NY,MANHATTAN,10113,40.11238533659802,-77.51958437167269,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque por correo,1,22.02,Residencial,Alto,9.0,0.0028305882352941,Red,3,0,61.0,3.33,23.64,0.38,0.12,No,0-12 meses,High,1,0,0,Promotor,Satisfecho,0,29.0176322418136,1,0.0031087058823529414,0.3108705882352941,1,0,0,0,0,0,0,0,1,0.043440486533449174,22.02,11.01,0-12_months,Budget,0,0,0,0,3.1363634032937364,3.1363634032937364,0.6931471805599453,1.0,1.0,0
10402-F9D3A,2025-11-11,Masculino,0,Si,Si,New York,NY,MANHATTAN,10009,40.812322267246245,-73.94960869781177,85000,28000,Si,Si,DSL,Si,No,No,No,No,No,Mensual,No,Cheque por correo,2,61.96,Residencial,Alto,10.0,0.0080047058823529,Servicio,7,0,24.0,2.81,45.26,0.09,0.04,Si,0-12 meses,High,1,1,1,Promotor,Insatisfecho,0,29.0176322418136,1,0.00874729411764706,0.874729411764706,1,1,1,0,0,0,0,0,3,0.09529860228716645,123.92,41.306666666666665,0-12_months,Standard,0,0,0,0,4.1424996041091475,4.827673532414877,1.0986122886681098,1.4142135623730951,1.7320508075688772,1
10403-D1A34,2020-02-11,Masculino,0,No,No,New York,NY,BROOKLYN,11226,40.62747608573364,-74.07611072518672,63000,14000,No,Sin servicio,DSL,Si,No,Si,Si,Si,Si,Dos años,Si,Tarjeta de crédito,74,60.28,PYME,Bajo,3.0,0.0116571428571428,,0,0,94.0,4.77,8.6,0.55,0.26,No,49+ meses,Medium,0,0,3,Promotor,Satisfecho,0,26.39182522903453,1,0.011481904761904763,1.1481904761904762,0,0,1,0,1,1,1,1,5,6.037859007832898,4460.72,59.47626666666667,48+_months,Standard,0,0,0,0,4.1154535254323354,8.403289620894391,4.31748811353631,8.602325267042627,2.23606797749979,0
10404-0A505,2024-11-16,Femenino,0,Si,Si,New York,NY,BROOKLYN,11210,40.654537851407625,-73.91726308878049,63000,14000,Si,Si,Fibra óptica,No,No,No,Si,Si,No,Mensual,Si,Cheque electrónico,15,89.81,Corporativo,Alto,8.5,0.0174571428571428,Precio,6,0,12.0,1.88,4.63,0.15,0.07,No,13-24 meses,Medium,1,1,1,Promotor,Insatisfecho,0,26.39182522903453,1,0.017106666666666666,1.7106666666666666,1,1,0,0,0,1,1,0,4,0.6607201850016517,1347.15,84.196875,12-24_months,Enterprise,0,0,0,0,4.508769411701737,7.2064885612459335,2.772588722239781,3.872983346207417,2.0,0
10405-76C07,2025-12-11,Femenino,0,Si,Si,New York,NY,BRONX,10473,40.580952354115965,-73.96472336835403,42000,13000,Si,No,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Cheque por correo,1,80.41,PYME,Alto,12.0,0.0228714285714285,Red,6,0,11.0,2.15,43.89,0.28,0.09,Si,0-12 meses,Low,1,1,0,Promotor,Insatisfecho,0,25.660569105691057,0,0.022974285714285714,2.2974285714285716,1,0,0,0,0,0,1,0,2,0.024567006510256725,80.41,40.205,0-12_months,Premium,0,0,1,0,4.399498115585886,4.399498115585886,0.6931471805599453,1.0,1.4142135623730951,1
10406-DA97F,2025-11-11,Femenino,0,No,No,New York,NY,STATEN ISLAND,10309,40.544830429032544,-74.17407510569274,82000,3200,Si,Si,DSL,No,No,No,Si,No,No,Mensual,Si,Cheque por correo,2,56.14,PYME,Alto,10.0,0.0079536585365853,,4,1,56.0,4.0,9.35,0.47,0.21,No,0-12 meses,High,0,1,1,Promotor,Satisfecho,0,26.58730158730159,0,0.008215609756097562,0.8215609756097562,1,1,0,0,0,1,0,0,3,0.10500525026251313,112.28,37.42666666666667,0-12_months,Standard,0,0,0,0,4.045504396802627,4.729862629945409,1.0986122886681098,1.4142135623730951,1.7320508075688772,0
10407-A878D,2025-12-11,Masculino,0,No,No,New York,NY,QUEENS,11464,40.56024345810412,-74.16414627294994,72000,8500,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Transferencia bancaria,1,19.16,Residencial,Alto,9.0,0.0033416666666666,Red,5,1,0.0,2.25,21.39,0.18,0.06,No,0-12 meses,Medium,1,1,0,Detractor,Insatisfecho,0,24.60515378221114,0,0.003193333333333333,0.3193333333333333,1,0,0,0,0,0,0,0,1,0.0496031746031746,19.16,9.58,0-12_months,Budget,0,0,0,0,3.0037004432031678,3.0037004432031678,0.6931471805599453,1.0,1.0,0
10408-447D5,2021-08-04,Femenino,0,Si,Si,New York,NY,BROOKLYN,11202,40.75551967096667,-73.81498265922595,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,Si,Transferencia bancaria,58,20.98,Residencial,Medio,4.0,0.0038761904761904,,1,0,63.0,3.3,28.77,0.46,0.2,No,49+ meses,Medium,0,0,0,Promotor,Satisfecho,0,26.39182522903453,1,0.003996190476190476,0.3996190476190476,1,0,0,0,0,0,0,0,1,2.6387625113739763,1216.84,20.624406779661015,48+_months,Budget,0,0,0,0,3.090132948975475,7.104834076750999,4.07753744390572,7.615773105863909,1.0,0
10409-F653D,2022-05-01,Femenino,0,No,No,New York,NY,QUEENS,11328,40.71966444192393,-73.90158333276521,72000,8500,Si,Si,Fibra óptica,No,No,Si,No,No,Si,Mensual,Si,Tarjeta de crédito,46,85.89,PYME,Alto,9.5,0.0148833333333333,,4,2,53.0,3.34,36.33,0.23,0.07,No,25-48 meses,Medium,0,1,1,Promotor,Satisfecho,0,24.60515378221114,0,0.014315,1.4315,1,1,0,0,1,0,0,1,4,2.1176199792841524,3950.94,84.06255319148936,24-48_months,Premium,0,0,0,0,4.464642950851115,8.281961876566273,3.8501476017100584,6.782329983125268,2.0,0
10410-848EF,2025-05-15,Masculino,0,Si,No,New York,NY,STATEN ISLAND,10301,40.64248958183663,-73.98498126369967,82000,3200,Si,No,DSL,No,Si,Si,No,No,No,Mensual,Si,Cheque por correo,9,56.51,Residencial,Alto,8.5,0.0080121951219512,Servicio,4,0,73.0,3.12,34.65,0.23,0.11,No,0-12 meses,High,1,1,2,Promotor,Satisfecho,0,26.58730158730159,0,0.008269756097560976,0.8269756097560976,1,0,0,1,1,0,0,0,3,0.4694835680751174,508.59,50.858999999999995,0-12_months,Standard,0,0,0,0,4.051958845725663,6.233606480831506,2.302585092994046,3.0,1.7320508075688772,0
10411-2D5B5,2025-12-11,Femenino,0,No,No,New York,NY,QUEENS,11514,40.76918888947661,-73.8313169691432,72000,8500,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque electrónico,1,20.35,Residencial,Alto,9.0,0.0032916666666666,,3,0,54.0,3.92,17.0,0.43,0.22,No,0-12 meses,Medium,0,0,0,Promotor,Satisfecho,0,24.60515378221114,0,0.003391666666666667,0.33916666666666667,1,0,0,0,0,0,0,0,1,0.046838407494145196,20.35,10.175,0-12_months,Budget,0,0,0,0,3.0610517396746335,3.0610517396746335,0.6931471805599453,1.0,1.0,0
10412-1B617,2022-12-27,Femenino,0,Si,Si,New York,NY,BRONX,10473,40.663764170425495,-73.95341913644643,42000,13000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,35,23.81,Residencial,Medio,6.5,0.0075571428571428,,2,0,66.0,4.46,16.53,0.54,0.23,No,25-48 meses,Low,0,0,0,Promotor,Satisfecho,0,25.660569105691057,0,0.006802857142857143,0.6802857142857143,1,1,0,0,0,0,0,0,2,2.8214429665457477,833.3499999999999,23.14861111111111,24-48_months,Budget,0,0,0,0,3.21124679770371,6.726652978592912,3.58351893845611,5.916079783099616,1.4142135623730951,0
10413-FF125,2025-12-11,Masculino,0,No,No,New York,NY,BRONX,10451,40.62168710203675,-74.02818377440708,42000,13000,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,1,80.46,PYME,Alto,12.0,0.0214,Calidad,6,0,2.0,2.57,28.35,0.09,0.03,Si,0-12 meses,Low,1,1,0,Detractor,Insatisfecho,0,25.660569105691057,0,0.022988571428571428,2.298857142857143,1,1,0,0,0,0,0,0,2,0.024551927326295117,80.46,40.23,0-12_months,Premium,0,0,1,0,4.400112102220266,4.400112102220266,0.6931471805599453,1.0,1.4142135623730951,1
10414-E56EE,2025-12-11,Femenino,0,Si,Si,New York,NY,QUEENS,11249,40.76771115696222,-73.97051616042855,72000,8500,Si,No,DSL,No,No,Si,No,No,No,Mensual,No,Cheque por correo,1,47.35,Residencial,Alto,10.0,0.0084083333333333,Red,8,0,1.0,2.01,16.67,0.11,0.03,Si,0-12 meses,Medium,1,1,1,Detractor,Insatisfecho,0,24.60515378221114,0,0.007891666666666667,0.7891666666666667,1,0,0,0,1,0,0,0,2,0.04136504653567735,47.35,23.675,0-12_months,Standard,0,0,0,0,3.8784662218993033,3.8784662218993033,0.6931471805599453,1.0,1.4142135623730951,1
10415-670D3,2021-09-03,Femenino,0,Si,No,New York,NY,BROOKLYN,11208,40.72324384627545,-73.94246063147567,63000,14000,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Un año,Si,Transferencia bancaria,53,119.69,Corporativo,Medio,5.0,0.0207523809523809,,1,0,80.0,4.7,7.26,0.64,0.26,No,49+ meses,Medium,0,0,3,Promotor,Satisfecho,0,26.39182522903453,1,0.02279809523809524,2.279809523809524,1,1,0,1,1,1,1,1,7,3.073991217167951,6343.57,117.47351851851852,48+_months,Enterprise,0,0,0,0,4.7932252746298065,8.755354607954448,3.9889840465642745,7.280109889280518,2.6457513110645907,0
10416-CF3D2,2023-03-27,Femenino,0,Si,Si,New York,NY,BROOKLYN,11233,40.74814735786945,-73.87913259321489,63000,14000,No,Sin servicio,DSL,Si,No,Si,Si,Si,Si,Un año,No,Cheque por correo,32,61.86,PYME,Medio,4.0,0.0116666666666666,,2,0,62.0,3.3,10.2,0.45,0.19,No,25-48 meses,Medium,0,0,3,Promotor,Satisfecho,0,26.39182522903453,1,0.011782857142857144,1.1782857142857144,0,0,1,0,1,1,1,1,5,2.545338848234171,1979.52,59.985454545454544,24-48_months,Standard,0,0,0,0,4.140910031369422,7.591114715470967,3.4965075614664802,5.656854249492381,2.23606797749979,0
10417-F15F2,2020-02-11,Masculino,0,Si,Si,New York,NY,BRONX,10470,40.57420776764399,-73.98895264334195,42000,13000,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito,68,87.81,Corporativo,Medio,4.0,0.0256714285714285,,2,0,77.0,3.92,7.91,0.55,0.17,No,49+ meses,Low,0,0,4,Promotor,Satisfecho,0,25.660569105691057,0,0.02508857142857143,2.508857142857143,1,1,1,1,1,1,1,1,8,6.125436324738205,5971.08,86.53739130434782,48+_months,Premium,0,0,1,0,4.486499256270413,8.694850554416645,4.23410650459726,8.246211251235321,2.8284271247461903,0
10418-6BD29,2024-02-20,Femenino,0,Si,Si,New York,NY,BRONX,10458,40.647878681987194,-74.08689806073583,42000,13000,Si,Si,DSL,Si,No,Si,Si,Si,No,Dos años,Si,Transferencia bancaria,23,70.85,Corporativo,Medio,4.0,0.0220428571428571,,2,0,59.0,3.71,3.07,0.36,0.13,No,13-24 meses,Low,0,0,3,Promotor,Satisfecho,0,25.660569105691057,0,0.020242857142857142,2.024285714285714,1,1,1,0,1,1,1,0,6,1.920668058455115,1629.55,67.89791666666666,12-24_months,Premium,0,0,0,0,4.274580612525034,7.396672660199248,3.1780538303479458,4.795831523312719,2.449489742783178,0
10419-4CFBC,2023-05-26,Femenino,0,Si,No,New York,NY,BRONX,10467,40.70617333124699,-73.75817551225857,42000,13000,Si,No,Fibra óptica,Si,No,No,No,No,No,Mensual,Si,Transferencia bancaria,34,78.23,PYME,Alto,8.5,0.0215714285714285,Red,4,1,53.0,4.17,30.96,0.39,0.16,No,25-48 meses,Low,1,1,1,Promotor,Satisfecho,0,25.660569105691057,0,0.022351428571428574,2.2351428571428573,1,0,1,0,0,0,0,0,2,0.858260759813202,2659.82,75.99485714285714,24-48_months,Premium,0,0,0,0,4.372355014977151,7.886389624946794,3.5553480614894135,5.830951894845301,1.4142135623730951,0
10420-CA751,2023-08-24,Femenino,0,Si,No,New York,NY,BROOKLYN,11230,40.67470863374442,-73.83701764656576,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,28,19.29,Residencial,Medio,6.5,0.0037809523809523,,1,0,74.0,4.76,19.97,0.46,0.18,No,25-48 meses,Medium,0,0,0,Promotor,Satisfecho,0,26.39182522903453,1,0.003674285714285714,0.36742857142857144,1,0,0,0,0,0,0,0,1,1.3799901429275505,540.12,18.624827586206898,24-48_months,Budget,0,0,0,0,3.0101281538377234,6.293641065710215,3.367295829986474,5.291502622129181,1.0,0
10421-8493E,2023-07-25,Masculino,0,Si,No,New York,NY,STATEN ISLAND,10303,40.11238533659802,-77.51958437167269,82000,3200,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,30,20.81,Residencial,Medio,4.0,0.0027878048780487,,2,0,62.0,3.57,20.75,0.4,0.19,No,25-48 meses,High,0,0,0,Promotor,Satisfecho,0,26.58730158730159,0,0.0030453658536585366,0.30453658536585365,1,0,0,0,0,0,0,0,1,1.375515818431912,624.3,20.138709677419353,24-48_months,Budget,0,0,0,0,3.0823685802135374,6.438231534573252,3.4339872044851463,5.477225575051661,1.0,0
10422-67388,2021-01-06,Femenino,0,Si,Si,New York,NY,BROOKLYN,11239,40.62336761848673,-74.0251477354645,63000,14000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,Si,Cheque por correo,57,25.93,Residencial,Medio,4.0,0.0046095238095238,,1,0,65.0,3.23,25.92,0.31,0.15,No,49+ meses,Medium,0,0,0,Promotor,Satisfecho,0,26.39182522903453,1,0.004939047619047619,0.4939047619047619,1,1,0,0,0,0,0,0,2,4.233197177868548,1478.01,25.482931034482757,48+_months,Budget,0,0,0,0,3.2932409068235073,7.299128224013162,4.060443010546419,7.54983443527075,1.4142135623730951,0
10423-99E31,2022-08-29,Femenino,0,No,No,New York,NY,QUEENS,11689,40.74145169355573,-73.90409167308043,72000,8500,Si,Si,DSL,Si,No,Si,Si,No,Si,Mensual,Si,Transferencia bancaria,43,69.04,PYME,Medio,5.5,0.0124416666666666,,2,0,77.0,4.11,11.04,0.41,0.2,No,25-48 meses,Medium,0,0,3,Promotor,Satisfecho,0,24.60515378221114,0,0.011506666666666669,1.150666666666667,1,1,1,0,1,1,0,1,6,3.6836093660765274,2968.7200000000003,67.4709090909091,24-48_months,Standard,0,0,0,0,4.249066507417651,7.996222951258199,3.784189633918261,6.557438524302,2.449489742783178,0
10424-27059,2022-09-28,Femenino,0,Si,No,New York,NY,QUEENS,11357,40.540897976706454,-74.15830258383484,72000,8500,Si,Si,DSL,No,Si,No,No,No,No,Mensual,No,Tarjeta de crédito,40,56.12,Residencial,Medio,7.5,0.0094333333333333,,2,0,76.0,4.94,38.53,0.69,0.38,No,25-48 meses,Medium,0,0,1,Promotor,Satisfecho,0,24.60515378221114,0,0.009353333333333333,0.9353333333333333,1,1,0,1,0,0,0,0,3,2.100840336134454,2244.7999999999997,54.751219512195114,24-48_months,Standard,0,0,0,0,4.0451543180313285,7.716817084138438,3.713572066704308,6.324555320336759,1.7320508075688772,0
10425-FEF98,2023-07-25,Masculino,0,No,No,New York,NY,BRONX,10474,40.79965206107027,-73.96255594069072,42000,13000,Si,Si,Fibra óptica,Si,No,No,No,Si,Si,Mensual,Si,Transferencia bancaria,28,99.28,PYME,Alto,8.5,0.0286857142857142,,3,0,58.0,4.45,45.53,0.34,0.16,No,25-48 meses,Low,0,0,1,Promotor,Satisfecho,0,25.660569105691057,0,0.028365714285714286,2.8365714285714287,1,1,1,0,0,0,1,1,5,1.3960909453530115,2779.84,95.85655172413793,24-48_months,Enterprise,0,0,1,0,4.607966273290093,7.930508319317447,3.367295829986474,5.291502622129181,2.23606797749979,0
10426-8553A,2025-12-11,Femenino,0,No,No,New York,NY,MANHATTAN,10169,40.725677962831824,-73.98381883023241,85000,28000,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,1,73.18,PYME,Alto,12.0,0.0099176470588235,Servicio,6,0,4.0,2.52,17.34,0.12,0.06,Si,0-12 meses,High,1,1,0,Detractor,Insatisfecho,0,29.0176322418136,1,0.01033129411764706,1.033129411764706,1,0,0,0,0,0,0,0,1,0.013480722566729575,73.18,36.59,0-12_months,Premium,0,0,0,0,4.306494572061445,4.306494572061445,0.6931471805599453,1.0,1.0,1
10427-4C651,2022-09-28,Femenino,0,No,No,New York,NY,BRONX,10472,40.67726019631263,-73.9831347699675,42000,13000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,42,19.23,Residencial,Medio,4.0,0.0057571428571428,,1,0,58.0,3.66,39.7,0.47,0.23,No,25-48 meses,Low,0,0,0,Promotor,Satisfecho,0,25.660569105691057,0,0.005494285714285715,0.5494285714285715,1,0,0,0,0,0,0,0,1,2.0761245674740483,807.66,18.782790697674418,24-48_months,Budget,0,0,0,0,3.007166651179654,6.69537855677882,3.7612001156935624,6.48074069840786,1.0,0
10428-43423,2021-03-07,Femenino,0,No,No,New York,NY,BRONX,10473,40.785427304959526,-73.97770519655003,42000,13000,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Dos años,No,Cheque electrónico,53,102.24,Corporativo,Medio,6.0,0.0273714285714285,,1,0,72.0,4.06,44.62,0.47,0.15,No,49+ meses,Low,0,0,1,Promotor,Satisfecho,0,25.660569105691057,0,0.02921142857142857,2.921142857142857,1,0,0,0,1,0,1,1,4,2.0534676481983727,5418.719999999999,100.34666666666665,48+_months,Enterprise,0,0,1,0,4.637056374850413,8.597799432582637,3.9889840465642745,7.280109889280518,2.0,0
10429-82077,2022-03-02,Femenino,0,Si,No,New York,NY,QUEENS,11347,40.50863003429573,-74.25314988250446,72000,8500,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,46,109.37,PYME,Alto,8.5,0.01675,Red,4,2,40.0,2.76,23.94,0.3,0.12,No,25-48 meses,Medium,1,1,1,Promotor,Insatisfecho,0,24.60515378221114,0,0.018228333333333332,1.8228333333333333,1,1,0,0,1,0,1,1,5,2.083899610401377,5031.02,107.04297872340426,24-48_months,Enterprise,0,0,0,0,4.703838357784793,8.523576772935176,3.8501476017100584,6.782329983125268,2.23606797749979,0
10430-48ABD,2025-08-13,Femenino,0,Si,Si,New York,NY,BROOKLYN,11246,40.67594271124135,-73.81799381669241,63000,14000,No,Sin servicio,DSL,No,Si,No,Si,No,No,Mensual,No,Cheque electrónico,5,34.61,Residencial,Alto,8.0,0.0065238095238095,,4,1,41.0,3.35,8.86,0.19,0.07,No,0-12 meses,Medium,0,1,2,Promotor,Satisfecho,0,26.39182522903453,1,0.006592380952380952,0.6592380952380952,0,0,0,1,0,1,0,0,2,0.2808199943836001,173.05,28.84166666666667,0-12_months,Budget,0,0,0,0,3.5726264972896864,5.159342614257448,1.791759469228055,2.23606797749979,1.4142135623730951,0
10431-5CC33,2025-08-13,Masculino,0,No,No,New York,NY,BROOKLYN,11249,40.651943488400455,-74.0050165650912,63000,14000,Si,No,DSL,No,No,Si,Si,Si,Si,Mensual,No,Transferencia bancaria,5,81.57,PYME,Alto,8.0,0.0143142857142857,Precio,3,0,52.0,3.28,5.07,0.21,0.07,No,0-12 meses,Medium,1,0,2,Promotor,Satisfecho,0,26.39182522903453,1,0.015537142857142855,1.5537142857142856,1,0,0,0,1,1,1,1,5,0.3027734043841589,407.84999999999997,67.975,0-12_months,Premium,0,0,0,0,4.413646418429337,6.013348340607986,1.791759469228055,2.23606797749979,2.23606797749979,0
10432-3181D,2024-05-20,Femenino,0,No,No,New York,NY,QUEENS,11343,40.58695021476611,-74.14816154509977,72000,8500,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,Si,Tarjeta de crédito,18,18.67,Residencial,Medio,6.0,0.003225,,1,0,67.0,3.74,20.84,0.26,0.12,No,13-24 meses,Medium,0,0,0,Promotor,Satisfecho,0,24.60515378221114,0,0.003111666666666667,0.3111666666666667,1,0,0,0,0,0,0,0,1,0.915099135739705,336.06000000000006,17.687368421052636,12-24_months,Budget,0,0,0,0,2.979094632400968,5.820260956047874,2.9444389791664403,4.242640687119285,1.0,0
10433-5D461,2024-06-19,Femenino,0,No,Si,New York,NY,BROOKLYN,11248,40.63105740540627,-74.15771303461575,63000,14000,Si,No,DSL,No,No,No,Si,No,No,Mensual,No,Cheque por correo,18,47.02,Residencial,Medio,7.5,0.009295238095238,,2,0,82.0,4.19,7.73,0.45,0.17,No,13-24 meses,Medium,0,0,1,Promotor,Satisfecho,0,26.39182522903453,1,0.008956190476190477,0.8956190476190476,1,0,0,0,0,1,0,0,2,0.7496876301541024,846.36,44.54526315789474,12-24_months,Standard,0,0,0,0,3.8716175907931074,6.742125633868534,2.9444389791664403,4.242640687119285,1.4142135623730951,0
10434-54D4C,2022-05-01,Masculino,0,No,No,New York,NY,QUEENS,11067,40.539380075414485,-74.18915364548162,72000,8500,Si,No,DSL,Si,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,48,79.34,Residencial,Medio,6.5,0.0126583333333333,,2,0,59.0,2.82,43.25,0.51,0.21,No,25-48 meses,Medium,0,0,2,Promotor,Insatisfecho,0,24.60515378221114,0,0.013223333333333333,1.3223333333333334,1,0,1,0,1,0,1,1,5,2.9873039581777445,3808.32,77.72081632653061,24-48_months,Premium,0,0,0,0,4.386267628931136,8.24520597450142,3.8918202981106265,6.928203230275509,2.23606797749979,0
10435-CAF14,2025-11-11,Femenino,0,No,No,New York,NY,QUEENS,11425,40.83714735216298,-73.84626518975028,72000,8500,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,2,75.06,PYME,Alto,12.0,0.01265,Servicio,7,0,0.0,2.29,27.96,0.15,0.07,Si,0-12 meses,Medium,1,1,0,Detractor,Insatisfecho,0,24.60515378221114,0,0.01251,1.2510000000000001,1,1,0,0,0,0,0,0,2,0.052590060478569546,150.12,50.04,0-12_months,Premium,0,0,0,0,4.331522502500114,5.0180742231932545,1.0986122886681098,1.4142135623730951,1.4142135623730951,1
10436-529EC,2023-05-26,Masculino,0,No,No,New York,NY,MANHATTAN,10086,40.54716793500148,-74.19032352037614,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,Si,Transferencia bancaria,34,19.15,Residencial,Medio,4.0,0.0028305882352941,,2,0,70.0,4.24,24.54,0.58,0.27,No,25-48 meses,High,0,0,0,Promotor,Satisfecho,0,29.0176322418136,1,0.0027035294117647058,0.2703529411764706,1,0,0,0,0,0,0,0,1,1.687344913151365,651.0999999999999,18.60285714285714,24-48_months,Budget,0,0,0,0,3.0032042883926917,6.480197924399157,3.5553480614894135,5.830951894845301,1.0,0
