CustomerID,City,State,Borough,ZipCode,Latitude,Longitude,MedianIncome,PopulationDensity,RegistrationDate,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Churn
8000-REIQB,New York,NY,QUEENS,11368,40.75305237672702,-73.87165960330147,69300,21460,2025-11-29,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,Yes
8003-EWNDZ,New York,NY,MANHATTAN,10003,40.73400920170113,-73.9927076404169,86553,74781,2020-05-10,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.2,222.65,No
8006-PYCSW,New York,NY,MANHATTAN,10004,40.704486220789384,-74.01155584989756,86553,74781,2021-11-27,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,No
8007-YYPWD,New York,NY,QUEENS,11372,40.74765806222649,-73.88375665512979,69300,21460,2022-11-11,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,369.1,No
8008-ESFLK,New York,NY,BROOKLYN,11233,40.67066266616078,-73.91620127957071,62800,37137,2021-02-15,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No
8008-HAWED,New York,NY,BRONX,10463,40.879064720074496,-73.90509373366211,40500,34920,2021-03-28,Male,0,No,No,14,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,712.75,Yes
8008-OTEZX,New York,NY,MANHATTAN,10016,40.74549214634356,-73.98251480845732,86553,74781,2020-04-27,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,No
8010-EZLOU,New York,NY,QUEENS,11423,40.72084249787076,-73.76399905522864,69300,21460,2024-11-12,Male,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,Yes
8012-SOUDQ,New York,NY,QUEENS,11368,40.749285646998466,-73.86138085559975,69300,21460,2022-03-26,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.25,3838.75,No
8015-IHCGW,New York,NY,BROOKLYN,11208,40.66755363215793,-73.87993108829541,62800,37137,2022-01-05,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,8425.15,No
8016-NCFVO,New York,NY,MANHATTAN,10016,40.749219421950585,-73.98191110768474,86553,74781,2024-11-13,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,No
8016-ZMGMO,New York,NY,QUEENS,11427,40.72853932952392,-73.74993302836315,69300,21460,2025-02-28,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,No
8017-LXHFA,New York,NY,BRONX,10455,40.81282010168766,-73.90711008554773,40500,34920,2023-03-08,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.6,Yes
8017-UVSZU,New York,NY,MANHATTAN,10009,40.72810144449719,-73.98286212895304,86553,74781,2021-04-02,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No
8019-ENHXU,New York,NY,BROOKLYN,11216,40.6726246953942,-73.9543754757304,62800,37137,2022-02-23,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes
8020-BWHYL,New York,NY,BROOKLYN,11211,40.71725045733419,-73.94484307307715,62800,37137,2020-12-03,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,Yes
8022-BECSI,New York,NY,BROOKLYN,11238,40.68186444299882,-73.96454018958664,62800,37137,2025-10-27,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,422.5,No
8023-QHAIO,New York,NY,STATEN ISLAND,10309,40.51658688901561,-74.23258604574998,82200,8618,2023-04-25,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,No
8024-XNAFQ,New York,NY,STATEN ISLAND,10314,40.61087733334097,-74.13419705829799,82200,8618,2022-08-30,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,No
8028-PNXHQ,New York,NY,STATEN ISLAND,10302,40.64033366930786,-74.13250873095969,82200,8618,2025-03-31,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.25,1424.6,No
8029-XYPWT,New York,NY,BRONX,10455,40.815792767336205,-73.91815004794299,40500,34920,2024-11-23,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,No
8033-ATFAS,New York,NY,STATEN ISLAND,10305,40.61398067611594,-74.06604269790618,82200,8618,2020-04-26,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No
8033-VCZGH,New York,NY,STATEN ISLAND,10301,40.6140857912438,-74.10239589141304,82200,8618,2024-04-30,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,No
8034-RYTVV,New York,NY,STATEN ISLAND,10310,40.635453104368494,-74.12795209461055,82200,8618,2023-02-22,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,No
8035-BUYVG,New York,NY,BROOKLYN,11211,40.704468351488195,-73.95853023374414,62800,37137,2023-03-21,Male,0,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,Yes
8035-PWSEV,New York,NY,STATEN ISLAND,10304,40.596883447143085,-74.09355454535157,82200,8618,2021-10-16,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No
8039-ACLPL,New York,NY,BROOKLYN,11207,40.69123206636701,-73.90905361846035,62800,37137,2021-01-24,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4888.2,No
8039-EQPIM,New York,NY,STATEN ISLAND,10305,40.59837136113886,-74.06544390250475,82200,8618,2021-03-12,Male,0,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,No
8040-MNRTF,New York,NY,BROOKLYN,11213,40.6659803954891,-73.92890982186935,62800,37137,2022-11-01,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No
8041-TMEID,New York,NY,MANHATTAN,10007,40.71325594707911,-74.00925599630611,86553,74781,2025-12-12,Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,No
8042-JVNFH,New York,NY,BROOKLYN,11236,40.636574536096944,-73.91163941888384,62800,37137,2023-04-09,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes
8042-RNLKO,New York,NY,BROOKLYN,11221,40.68968004654323,-73.92237230745054,62800,37137,2024-04-03,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,1699.15,No
8043-PNYSD,New York,NY,MANHATTAN,10173,40.753939793888335,-73.97846287522192,86553,74781,2021-04-28,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1245.6,No
8044-BGWPI,New York,NY,BRONX,10461,40.84124077593674,-73.84297411411737,40500,34920,2021-10-05,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,No
8046-DNVTL,New York,NY,QUEENS,11369,40.762276824740866,-73.8710786956184,69300,21460,2021-09-03,Male,0,Yes,No,62,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,2345.55,No
8048-DSDFQ,New York,NY,BROOKLYN,11238,40.68675847335578,-73.95680688860267,62800,37137,2025-12-31,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No
8049-WJCLQ,New York,NY,QUEENS,11414,40.66346601645525,-73.84094516666981,69300,21460,2023-09-13,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5,No
8050-DVOJX,New York,NY,STATEN ISLAND,10302,40.63984670913363,-74.1381359704928,82200,8618,2022-03-04,Male,1,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,No
8050-WYBND,New York,NY,MANHATTAN,10001,40.74878965575759,-73.99224405854268,86553,74781,2020-01-18,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No
8050-XGRVL,New York,NY,STATEN ISLAND,10304,40.62428439905127,-74.07942125880011,82200,8618,2023-08-17,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),54.75,3425.35,No
8051-HJRLT,New York,NY,BRONX,10457,40.84548638716669,-73.90219595207738,40500,34920,2023-12-25,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,Yes
8053-WWDRO,New York,NY,BRONX,10458,40.86312471911338,-73.89091558091435,40500,34920,2020-03-16,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3,Yes
8058-DMYRU,New York,NY,MANHATTAN,10016,40.74763885177898,-73.98470492683978,86553,74781,2025-10-24,Male,1,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,4931.8,No
8058-INTPH,New York,NY,BROOKLYN,11224,40.579954849721425,-73.98434013139433,62800,37137,2025-12-14,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,Yes
8058-JMEQO,New York,NY,QUEENS,11356,40.78625399203081,-73.83584181466503,69300,21460,2021-02-16,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes
8059-UDZFY,New York,NY,MANHATTAN,10002,40.71374473510081,-73.99409141343955,86553,74781,2025-06-09,Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,No
8060-HIWJJ,New York,NY,MANHATTAN,10010,40.737586891783685,-73.98021827705132,86553,74781,2022-04-03,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.55,5632.55,No
8062-YBDOE,New York,NY,BROOKLYN,11235,40.58694389139191,-73.96355369101927,62800,37137,2023-07-24,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes
8063-GBATB,New York,NY,BRONX,10467,40.873402690956915,-73.8789808445097,40500,34920,2025-11-19,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes
8063-RJYNF,New York,NY,BRONX,10470,40.90117084632124,-73.86198289810926,40500,34920,2023-02-11,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes
8064-RAVOH,New York,NY,MANHATTAN,10001,40.74745867227893,-73.99690345983609,86553,74781,2024-01-22,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.85,49.85,No
8065-BVEPF,New York,NY,BROOKLYN,11234,40.61925022502884,-73.93317043475629,62800,37137,2022-08-03,Male,1,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,No
8065-QBYTO,New York,NY,BROOKLYN,11236,40.64537000977282,-73.90962062100441,62800,37137,2024-06-13,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.65,7181.25,No
8065-YKXKD,New York,NY,BRONX,10453,40.84802125052686,-73.90733562916232,40500,34920,2025-10-26,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes
8066-POXGX,New York,NY,BROOKLYN,11233,40.67902910609545,-73.92466326725277,62800,37137,2020-12-08,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,Yes
8067-NIOYM,New York,NY,QUEENS,11354,40.75984647571293,-73.83179906062928,69300,21460,2021-01-25,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.1,490.65,No
8069-RHUXK,New York,NY,QUEENS,11370,40.76296660068274,-73.884830946076,69300,21460,2025-08-19,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.7,2545.7,No
8069-YQQAJ,New York,NY,QUEENS,11691,40.6033552268436,-73.75384469790474,69300,21460,2023-05-31,Male,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.1,419.7,No
8070-AAWZP,New York,NY,QUEENS,11377,40.74689887636727,-73.89642554764752,69300,21460,2025-09-19,Male,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.25,828.2,No
8071-SBTRN,New York,NY,STATEN ISLAND,10314,40.58944493942241,-74.1462552217951,82200,8618,2024-12-30,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.15,7737.55,No
8073-IJDCM,New York,NY,BRONX,10467,40.85820971492959,-73.86561840106879,40500,34920,2024-04-22,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,20.3,Yes
8075-GXIUB,New York,NY,QUEENS,11373,40.73384724725437,-73.87157752015248,69300,21460,2022-05-13,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,183.15,No
8076-FEZKJ,New York,NY,BROOKLYN,11235,40.580694116640494,-73.95610148082156,62800,37137,2022-01-21,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,225.85,No
8079-XRJRS,New York,NY,BROOKLYN,11232,40.64837812144691,-73.99910989557304,62800,37137,2024-05-31,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,5769.6,Yes
8080-DDEMJ,New York,NY,QUEENS,11368,40.74409312108628,-73.85956558462755,69300,21460,2021-08-09,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,45.1,Yes
8080-POTJR,New York,NY,BRONX,10463,40.87985989360841,-73.90414153527452,40500,34920,2025-07-17,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.3,2427.1,No
8082-GHXOP,New York,NY,MANHATTAN,10021,40.76684493916242,-73.95668635802625,86553,74781,2022-05-29,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.0,659.35,No
8083-YTZES,New York,NY,BROOKLYN,11237,40.70549475703789,-73.92992446076413,62800,37137,2024-12-03,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,265.35,Yes
8084-OIVBS,New York,NY,QUEENS,11432,40.70519179978122,-73.79555576733449,69300,21460,2022-12-01,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,211.95,No
8085-MSNLK,New York,NY,BRONX,10466,40.88890567847056,-73.84328467914284,40500,34920,2022-11-23,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,No
8086-OVPWV,New York,NY,STATEN ISLAND,10301,40.624277851857414,-74.09189262874831,82200,8618,2021-04-24,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes
8087-LGYHQ,New York,NY,QUEENS,11373,40.74268243413252,-73.88165781720775,69300,21460,2022-02-11,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No
8089-UZWLX,New York,NY,MANHATTAN,10032,40.83878375869078,-73.9377239709479,86553,74781,2021-10-23,Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,No
8091-TTVAX,New York,NY,BROOKLYN,11218,40.64843061089022,-73.9764572596515,62800,37137,2023-10-06,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),100.35,5681.1,No
8092-NLTGF,New York,NY,MANHATTAN,10028,40.77937857120989,-73.95987733114096,86553,74781,2021-06-04,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,No
8095-WANWK,New York,NY,BROOKLYN,11206,40.69797544076473,-73.93699719119135,62800,37137,2024-01-16,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,No
8096-LOIST,New York,NY,BROOKLYN,11207,40.66902000383432,-73.89764954614724,62800,37137,2024-08-21,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,1093.4,No
8097-OMULG,New York,NY,STATEN ISLAND,10304,40.598957166814856,-74.0883216024088,82200,8618,2022-10-14,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,No
8097-VBQTZ,New York,NY,QUEENS,11417,40.68131552281565,-73.84716886095156,69300,21460,2021-01-31,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,No
8098-LLAZX,New York,NY,BROOKLYN,11203,40.65668177781117,-73.93004781769362,62800,37137,2020-02-17,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Yes
8098-TDCBU,New York,NY,STATEN ISLAND,10314,40.5823046113327,-74.16905343328875,82200,8618,2021-04-24,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.25,1108.2,No
8099-MZPUJ,New York,NY,STATEN ISLAND,10314,40.584458263229095,-74.1541683805405,82200,8618,2021-11-24,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.8,5443.65,No
8100-HZZLJ,New York,NY,BROOKLYN,11210,40.62107759439449,-73.95423780538782,62800,37137,2025-01-13,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,No
8100-PNJMH,New York,NY,BROOKLYN,11208,40.67983616874224,-73.88496730095629,62800,37137,2022-12-24,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,No
8104-OSKWT,New York,NY,BROOKLYN,11214,40.604895153541875,-74.00155216658597,62800,37137,2022-09-30,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.8,1001.2,No
8106-GWQOK,New York,NY,MANHATTAN,10001,40.748207796556144,-73.99266277744887,86553,74781,2024-11-04,Male,0,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,2193.2,No
8107-KNCIM,New York,NY,BROOKLYN,11223,40.602756742766616,-73.96375752982043,62800,37137,2025-05-13,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,No
8107-RZLNV,New York,NY,QUEENS,11372,40.74949211477555,-73.87385359811344,69300,21460,2025-01-16,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No
8108-UXRQN,New York,NY,STATEN ISLAND,10302,40.63894100223265,-74.14257318455739,82200,8618,2020-11-17,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,No
8109-YUOHE,New York,NY,MANHATTAN,10029,40.78796040756319,-73.94438003778428,86553,74781,2025-05-27,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.1,946.95,No
8111-BKVDS,New York,NY,STATEN ISLAND,10309,40.54269070366118,-74.21977096539196,82200,8618,2025-11-22,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,No
8111-RKSPX,New York,NY,MANHATTAN,10029,40.78971641683334,-73.9431110000478,86553,74781,2025-07-03,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes
8111-SLLHI,New York,NY,BROOKLYN,11218,40.63590030577113,-73.97476106994812,62800,37137,2024-07-10,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.65,4284.8,Yes
